      Esseneite
      Cosca M A, Peacor D R
      American Mineralogist 72 (1987) 148-156
      Chemistry and structure of esseneite (CaFeAlSiO6), a new pyroxene
      produced by pyrometamorphism
      _database_code_amcsd 0001063
      CELL PARAMETERS:   9.7900  8.8220  5.3700   90.000  105.810   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    446.248
      Density (g/cm3):      3.504
      MAX. ABS. INTENSITY / VOLUME**2:      11.01391111    
      RIR:      1.467
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.98          9.97        6.4390    1   1   0         4
                21.91         10.03        4.7098    2   0   0         2
                23.18          1.42        4.4552   -1   1   1         4
                23.42          5.03        4.4110    0   2   0         2
                32.29         10.59        3.2195    2   2   0         4
                34.79        100.00        2.9942   -2   2   1         4
                35.23         32.70        2.9581    3   1   0         4
                35.84         18.58        2.9092   -3   1   1         4
                40.55         41.00        2.5834    0   0   2         2
                41.02         29.49        2.5551   -1   3   1         4
                41.45         48.21        2.5292    2   2   1         4
                44.68          1.81        2.3549    4   0   0         2
                45.33          8.69        2.3229    3   1   1         4
                46.74         12.03        2.2568    1   1   2         4
                47.35          4.93        2.2292    0   2   2         4
                47.89          1.25        2.2055    0   4   0         2
                49.30          6.87        2.1463    3   3   0         4
                49.77         17.77        2.1275   -3   3   1         4
                50.18         13.21        2.1110   -4   2   1         4
                51.98          9.51        2.0425    2   0   2         2
                52.09         11.81        2.0387   -4   0   2         2
                52.37         10.55        2.0284    0   4   1         4
                53.67          5.99        1.9828   -1   3   2         4
                54.96          1.17        1.9399   -2   4   1         4
                57.43          2.54        1.8630    3   3   1         4
                57.76          1.25        1.8535    2   2   2         4
                58.14          2.59        1.8424    5   1   0         4
                58.63          1.48        1.8284    1   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
