      Gaylussite
      Dickens B, Brown W E
      Inorganic Chemistry 8 (1969) 2093-2103
      The crystal structures of CaNa2(CO3)2*5(H2O), synthetic gaylussite,
      and CaNa2(CO3)2*2(H2O), synthetic pirssonite
      Locality: synthetic
      _database_code_amcsd 0012679
      CELL PARAMETERS:  14.3610  7.7810 11.2090   90.000  127.840   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    989.154
      Density (g/cm3):      1.988
      MAX. ABS. INTENSITY / VOLUME**2:      2.647691868    
      RIR:      0.622
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.04         71.57        6.4161    1   1   0         4
                16.22         19.93        6.3459   -1   1   1         4
                18.16         21.98        5.6706    2   0   0         2
                18.79         14.98        5.4832   -2   0   2         2
                22.92         32.50        4.5049    1   1   1         4
                23.30         22.33        4.4326   -1   1   2         4
                23.34          8.12        4.4260    0   0   2         2
                26.22         12.53        3.9464   -3   1   2         4
                26.60          2.09        3.8905    0   2   0         2
                28.89          2.58        3.5881   -4   0   2         2
                29.11          3.69        3.5617    0   2   1         4
                30.34          6.95        3.4202   -2   2   1         4
                30.53          2.15        3.4003    3   1   0         4
                31.39         19.88        3.3085   -3   1   3         4
                32.40        100.00        3.2081    2   2   0         4
                32.85         10.38        3.1657    1   1   2         4
                33.30         10.94        3.1237   -1   1   3         4
                35.68         13.95        2.9221    0   2   2         4
                36.81          3.16        2.8353    4   0   0         2
                38.31         71.04        2.7280    2   2   1         4
                38.77         33.57        2.6966   -2   0   4         2
                38.95         16.43        2.6851   -2   2   3         4
                39.49          4.12        2.6498   -5   1   3         4
                39.68         72.07        2.6376   -4   2   2         4
                39.72          9.01        2.6350   -3   1   4         4
                41.78         41.50        2.5105   -4   2   3         4
                42.31          4.11        2.4804   -5   1   1         4
                43.40         12.04        2.4207   -5   1   4         4
                44.09          3.36        2.3849    1   1   3         4
                44.59          3.97        2.3597   -1   1   4         4
                44.76          5.40        2.3510    0   2   3         4
                45.03          2.26        2.3374   -1   3   2         4
                45.20         18.84        2.3295   -6   0   2         2
                45.99          9.90        2.2914    4   2   0         4
                46.53          4.74        2.2662   -3   3   1         4
                46.74         11.37        2.2568   -3   3   2         4
                46.83          1.13        2.2525    2   2   2         4
                47.64         12.96        2.2163   -2   2   4         4
                47.72          6.84        2.2130    0   0   4         2
                48.54         12.58        2.1777    3   1   2         4
                48.54          1.48        2.1776    5   1   0         4
                49.49         12.72        2.1387    3   3   0         4
                50.07          1.13        2.1153   -3   3   3         4
                51.39          1.81        2.0645   -1   3   3         4
                52.12          2.01        2.0377   -6  -2   3         4
                53.22          7.25        1.9986   -6  -2   2         4
                53.42         14.95        1.9916    4   2   1         4
                54.80          1.04        1.9453    0   4   0         2
                55.22          5.96        1.9315    3   3   1         4
                55.47         25.04        1.9236    0   2   4         4
                55.64          6.86        1.9179   -5  -3   2         4
                55.79          7.07        1.9132    4   0   2         2
                55.94          2.09        1.9085   -5  -3   3         4
                56.22         11.53        1.8999    0   4   1         4
                56.25          1.95        1.8988    1   1   4         4
                56.95          1.39        1.8775   -2   4   1         4
                57.07          2.27        1.8740    5   1   1         4
                57.14          1.12        1.8719   -6  -2   1         4
                59.97          4.88        1.7911   -1   3   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
