      Staurolite
      Comodi P, Montagnoli M, Zanazzi P F, Ballaran T B
      American Mineralogist 87 (2002) 1164-1171
      Isothermal compression of staurolite: A single-crystal study
      Sample: room pressure
      _database_code_amcsd 0002884
      CELL PARAMETERS:   7.8860 16.6590  5.6710   90.000   90.000   90.000
      SPACE GROUP: Ccmm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    745.016
      Density (g/cm3):      4.280
      MAX. ABS. INTENSITY / VOLUME**2:      12.84093391    
      RIR:      1.400
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.34        100.00        8.3295    0   2   0         2
                14.43         68.23        7.1277    1   1   0         4
                22.74          8.20        4.5403    1   3   0         4
                24.82          1.33        4.1648    0   4   0         2
                26.24         14.99        3.9430    2   0   0         2
                29.09          1.96        3.5639    2   2   0         4
                29.26          2.35        3.5443    1   3   1         8
                32.10          1.01        3.2374    2   0   1         4
                33.91         15.71        3.0691    1   5   0         4
                34.51         34.31        3.0175    2   2   1         8
                36.44         19.99        2.8633    2   4   0         4
                36.81          1.15        2.8355    0   0   2         2
                37.62         31.14        2.7765    0   6   0         2
                38.74         34.69        2.6992    1   5   1         8
                39.72          2.94        2.6347    1   1   2         8
                40.33          5.45        2.5965    3   1   0         4
                41.00         14.77        2.5560    2   4   1         8
                43.70         26.13        2.4050    1   3   2         8
                44.27          9.06        2.3759    3   3   0         4
                44.56         20.02        2.3608    3   1   1         8
                44.90          6.22        2.3438    0   4   2         4
                46.27          3.92        2.2784    1   7   0         4
                47.58          6.16        2.2189    2   2   2         8
                50.10         11.93        2.1141    1   7   1         8
                50.91          1.89        2.0827    1   5   2         8
                50.92          2.85        2.0824    0   8   0         2
                51.41          2.14        2.0637    3   5   0         4
                52.76          1.37        2.0148    2   4   2         8
                53.64         36.18        1.9838    0   6   2         4
                54.01         18.44        1.9715    4   0   0         2
                55.63          1.02        1.9185    4   2   0         4
                55.74          1.73        1.9149    3   1   2         8
                58.17          2.32        1.8414    2   8   0         4
                58.88          2.41        1.8211    3   3   2         8
                59.57          1.21        1.8020    1   9   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
