      Annite
      Redhammer G J, Beran A, Schneider J, Amthauer G, Lottermoser W
      American Mineralogist 85 (2000) 449-465
      Spectroscopic and structural properties of synthetic micas on the
      annite-siderophyllite binary: Synthesis, crystal structure refinement,
      Mossbauer, and infrared spectroscopy
      Sample: sd75no.10
      _database_code_amcsd 0002397
      CELL PARAMETERS:   5.3607  9.2874 10.2664   90.000  100.300   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    502.896
      Density (g/cm3):      3.099
      MAX. ABS. INTENSITY / VOLUME**2:      20.41587350    
      RIR:      3.076
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.17        100.00       10.1010    0   0   1         2
                22.23          6.76        4.6437    0   2   0         2
                22.51          1.09        4.5863    1   1   0         4
                23.24          3.68        4.4442   -1   1   1         4
                24.50          3.13        4.2192    0   2   1         4
                26.19          1.71        3.9512    1   1   1         4
                28.05         14.85        3.6931   -1   1   2         4
                30.36          8.28        3.4184    0   2   2         4
                30.84         21.98        3.3670    0   0   3         2
                32.92         16.82        3.1596    1   1   2         4
                35.44          6.04        2.9410   -1   1   3         4
                38.34          6.83        2.7259    0   2   3         4
                39.63         28.11        2.6410   -1   3   1         4
                39.68         13.04        2.6372    2   0   0         2
                41.52          5.15        2.5252    0   0   4         2
                42.79         14.11        2.4539   -1   3   2         4
                42.92          6.55        2.4469    2   0   1         2
                45.49          2.11        2.3153   -2   2   1         4
                46.15          2.43        2.2838   -2   0   3         2
                46.30          4.76        2.2767    1   3   2         4
                46.60          1.74        2.2628    0   4   1         4
                48.23         12.37        2.1907   -1   3   3         4
                48.42          5.79        2.1830    2   0   2         2
                48.85          1.52        2.1648    2   2   1         4
                52.60          1.63        2.0202    0   0   5         2
                52.82          3.77        2.0125   -2   0   4         2
                53.02          7.05        2.0055    1   3   3         4
                55.47          3.27        1.9236   -1   3   4         4
                55.69          1.72        1.9164    2   0   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
