      Siderophyllite
      Redhammer G J, Roth G
      American Mineralogist 87 (2002) 1464-1476
      Single-crystal structure refinements and crystal chemistry of
      synthetic trioctahedral micas KM3(Al,Si)4O10(OH)2, where
      M = Ni, Mg, Co, Fe, Al
      Sample: Sdp#3
      _database_code_amcsd 0002931
      CELL PARAMETERS:   5.3710  9.3020 10.2560   90.000  100.250   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    504.223
      Density (g/cm3):      3.191
      MAX. ABS. INTENSITY / VOLUME**2:      23.84523800    
      RIR:      3.489
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.18        100.00       10.0923    0   0   1         2
                20.44          1.74        5.0462    0   0   2         2
                22.19          3.09        4.6510    0   2   0         2
                22.47          3.65        4.5953    1   1   0         4
                23.21          1.01        4.4499   -1   1   1         4
                26.14          3.16        3.9576    1   1   1         4
                28.05          7.99        3.6940   -1   1   2         4
                30.35         10.52        3.4199    0   2   2         4
                30.86         21.20        3.3641    0   0   3         2
                32.88         10.30        3.1627    1   1   2         4
                35.45          7.69        2.9399   -1   1   3         4
                38.34          4.03        2.7258    0   2   3         4
                39.57         24.59        2.6448   -1   3   1         4
                39.60         12.37        2.6426    2   0   0         2
                41.37          1.44        2.5340    1   1   3         4
                41.56          4.20        2.5231    0   0   4         2
                42.74         15.03        2.4563   -1   3   2         4
                42.83          7.69        2.4518    2   0   1         2
                45.41          1.07        2.3193   -2   2   1         4
                45.86          1.19        2.2977    2   2   0         4
                46.13          2.52        2.2850   -2   0   3         2
                46.24          5.04        2.2796    1   3   2         4
                48.21         11.37        2.1918   -1   3   3         4
                48.33          5.68        2.1866    2   0   2         2
                52.82          3.14        2.0125   -2   0   4         2
                52.97          6.33        2.0073    1   3   3         4
                55.46          3.08        1.9238   -1   3   4         4
                55.61          1.48        1.9189    2   0   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
