      Halloysite-10A
      Mehmel M
      Zeitschrift fur Kristallographie 90 (1935) 35-43
      Uber die Struktur von Halloysit und Metahalloysit
      Note: coordinates have been adjusted
      _database_code_amcsd 0018094
      CELL PARAMETERS:   5.2000  8.9200 10.2500   90.000  100.000   90.000
      SPACE GROUP: Cm        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    468.213
      Density (g/cm3):      2.029
      MAX. ABS. INTENSITY / VOLUME**2:      6.432612479    
      RIR:      1.480
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.18         41.77       10.0943    0   0   1         1
                20.43        100.00        5.0471    0   0   2         1
                23.16         35.39        4.4600    0   2   0         2
                23.26         41.84        4.4411    1   1   0         2
                23.97         40.48        4.3115   -1   1   1         2
                25.35          5.69        4.0795    0   2   1         2
                26.84         12.37        3.8566    1   1   1         2
                28.67          2.50        3.6150   -1   1   2         2
                30.86          6.09        3.3648    0   0   3         1
                31.07         12.63        3.3421    0   2   2         2
                33.46         10.31        3.1100    1   1   2         2
                35.95          6.43        2.9004   -1   1   3         2
                38.93          2.76        2.6861    0   2   3         2
                40.41          4.70        2.5915   -2   0   1         1
                40.75         12.48        2.5713    1   3   0         2
                40.93         10.80        2.5605    2   0   0         1
                41.18         10.37        2.5454   -1   3   1         2
                41.55         11.25        2.5236    0   0   4         1
                43.02         27.64        2.4414    1   3   1         2
                44.09          1.36        2.3852    2   0   1         1
                44.25          3.90        2.3765   -1   3   2         2
                47.09          1.58        2.2407   -2   2   1         2
                47.26         13.09        2.2330   -2   0   3         1
                47.55          1.85        2.2206    2   2   0         2
                47.69         24.93        2.2144    1   3   2         2
                48.55          1.55        2.1775    0   4   1         2
                49.07          2.44        2.1557   -2   2   2         2
                50.38          2.73        2.1033    2   2   1         2
                51.39          2.03        2.0646    1   1   4         2
                52.06          3.80        2.0398    0   4   2         2
                52.64          1.30        2.0189    0   0   5         1
                53.27          2.46        1.9967   -2   2   3         2
                53.84          7.33        1.9772   -2   0   4         1
                54.28         10.44        1.9622    1   3   3         2
                54.59          2.70        1.9519   -1   1   5         2
                55.32          1.27        1.9283    2   2   2         2
                56.67          4.20        1.8859    2   0   3         1
                58.25          2.09        1.8392    0   2   5         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
