      Phlogopite
      Brigatti M F, Medici L, Poppi L, Vaccaro C
      The Canadian Mineralogist 39 (2001) 1333-1345
      Crystal chemistry of trioctahedral micas - 1M from the Alto Paranaiba
      Igneous Province, Southeastern Brazil
      Sample: Tpp16-6a
      Locality: Alto Paranaiba Igneous Province, Southeastern Brazil
      _database_code_amcsd 0005744
      CELL PARAMETERS:   5.3300  9.2390 10.3050   90.000   99.890   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    499.917
      Density (g/cm3):      2.839
      MAX. ABS. INTENSITY / VOLUME**2:      5.930208212    
      RIR:      0.975
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.12        100.00       10.1519    0   0   1         2
                20.31          3.30        5.0759    0   0   2         2
                22.35         12.71        4.6195    0   2   0         2
                22.62         16.80        4.5650    1   1   0         4
                23.38          3.29        4.4175   -1   1   1         4
                24.58          1.72        4.2047    0   2   1         4
                26.20         17.48        3.9488    1   1   1         4
                28.17         38.52        3.6783   -1   1   2         4
                30.38         52.02        3.4165    0   2   2         4
                30.68         43.16        3.3840    0   0   3         2
                32.83         47.94        3.1673    1   1   2         4
                35.50         32.36        2.9364   -1   1   3         4
                38.28         15.77        2.7299    0   2   3         4
                39.38         12.09        2.6565    1   3   0         4
                39.41          6.08        2.6547   -2   0   1         2
                39.85         57.86        2.6264   -1   3   1         4
                39.87         28.78        2.6254    2   0   0         2
                41.22          5.09        2.5429    1   1   3         4
                41.31          7.04        2.5380    0   0   4         2
                41.67          4.60        2.5169    1   3   1         4
                41.70          2.16        2.5148   -2   0   2         2
                43.00         32.12        2.4424   -1   3   2         4
                43.01         16.25        2.4421    2   0   1         2
                45.60          2.48        2.3098    0   4   0         2
                45.77          4.80        2.3017   -2   2   1         4
                46.18          4.67        2.2825    2   2   0         4
                46.37          6.24        2.2739    1   3   2         4
                46.41          3.01        2.2719   -2   0   3         2
                46.84          4.57        2.2522    0   4   1         4
                47.82          4.62        2.2088   -2   2   2         4
                48.40         13.07        2.1839    2   0   2         2
                48.40         26.17        2.1837   -1   3   3         4
                48.99          3.95        2.1590    2   2   1         4
                50.40          2.43        2.1023    0   4   2         4
                52.32         10.79        2.0304    0   0   5         2
                52.99         13.79        2.0066    1   3   3         4
                53.04          6.76        2.0049   -2   0   4         2
                55.56          1.85        1.9207    2   0   3         2
                55.57          3.72        1.9203   -1   3   4         4
                58.25          1.05        1.8392   -2   2   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
