      Aluminoceladonite
      Drits V A, Zviagina B B, McCarty D K, Salyn A L
      American Mineralogist 95 (2010) 348-361
      Factors responsible for crystal-chemical variations in the solid solutions
      from illite to aluminoceladonite and from glauconite to celadonite
      Locality: Tushlay, Mongolia
      Sample Name: 136
      _database_code_amcsd 0005022
      CELL PARAMETERS:   5.2227  9.0195 10.0767   90.000  100.820   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    466.236
      Density (g/cm3):      2.830
      MAX. ABS. INTENSITY / VOLUME**2:      4.924886438    
      RIR:      0.812
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.38         25.59        9.8976    0   0   1         2
                20.84         19.30        4.9488    0   0   2         2
                22.90         50.57        4.5097    0   2   0         2
                23.81         36.88        4.3394   -1   1   1         4
                25.20         17.76        4.1038    0   2   1         4
                26.98          4.45        3.8378    1   1   1         4
                28.64        100.00        3.6194   -1   1   2         4
                31.16         34.44        3.3333    0   2   2         4
                31.49         32.00        3.2992    0   0   3         2
                33.87         84.07        3.0727    1   1   2         4
                36.13         26.52        2.8870   -1   1   3         4
                39.29         37.36        2.6627    0   2   3         4
                40.20         14.79        2.6045   -2   0   1         2
                40.38         33.68        2.5938    1   3   0         4
                40.77         42.01        2.5696   -1   3   1         4
                40.85         21.93        2.5649    2   0   0         2
                42.41          2.54        2.4749   -2   0   2         2
                42.42          2.75        2.4744    0   0   4         2
                42.56          4.17        2.4667    1   1   3         4
                42.81          6.40        2.4527    1   3   1         4
                43.94         29.56        2.3927   -1   3   2         4
                44.25         20.18        2.3769    2   0   1         2
                45.17          4.23        2.3310   -1   1   4         4
                46.77          7.30        2.2554   -2   2   1         4
                46.78          4.35        2.2549    0   4   0         2
                47.13          1.27        2.2388   -2   0   3         2
                47.34          8.35        2.2295    2   2   0         4
                47.73          1.52        2.2127    1   3   2         4
                48.05         11.52        2.1985    0   4   1         4
                48.73          4.81        2.1697   -2   2   2         4
                49.45         18.21        2.1402   -1   3   3         4
                49.94          9.79        2.1204    2   0   2         2
                50.39          8.44        2.1027    2   2   1         4
                53.02          3.88        2.0053   -2   2   3         4
                53.77         17.36        1.9795    0   0   5         2
                53.88          4.15        1.9757   -2   0   4         2
                54.62         11.13        1.9511    1   3   3         4
                55.27          1.70        1.9298   -1   1   5         4
                55.61          1.13        1.9189    2   2   2         4
                59.29          5.20        1.8097   -2   2   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
