      Titanite
      Hollabaugh C L, Foit F F
      American Mineralogist 69 (1984) 725-732
      The crystal structure of an Al-rich titanite from Grisons, Switzerland
      _database_code_amcsd 0000944
      CELL PARAMETERS:   7.0500  8.6810  6.5390   90.000  113.900   90.000
      SPACE GROUP: P2_1      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    365.879
      Density (g/cm3):      3.558
      MAX. ABS. INTENSITY / VOLUME**2:      11.94897668    
      RIR:      1.568
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.14          1.00        5.6776   -1   0   1         2
                20.95         22.97        4.9237    0   1   1         2
                23.80          1.49        4.3405    0   2   0         1
                32.11        100.00        3.2363   -2   1   1         2
                32.25          3.29        3.2227    2   0   0         2
                34.47          2.57        3.0213    2   1   0         2
                34.85         72.32        2.9892    0   0   2         2
                36.76          6.25        2.8388   -2   0   2         2
                38.45          1.66        2.7188   -2   2   1         2
                40.15          1.11        2.6081   -1   2   2         2
                40.20         63.00        2.6046    0   3   1         2
                40.48         44.15        2.5875    2   2   0         2
                44.27          3.63        2.3758   -2   2   2         2
                44.59          4.36        2.3597    2   1   1         2
                46.25         17.78        2.2792    1   3   1         2
                46.54         10.29        2.2657   -3   1   1         2
                47.40          4.32        2.2270   -2   3   1         2
                48.72          2.04        2.1702    0   4   0         1
                49.13          1.28        2.1534   -3   1   2         2
                50.38          9.79        2.1032   -1   1   3         2
                50.98          4.63        2.0801    1   2   2         2
                51.46         16.33        2.0620   -2   1   3         2
                51.60         10.10        2.0568    1   4   0         2
                53.80          2.22        1.9785   -3   2   2         2
                54.89          6.64        1.9423    0   1   3         2
                57.18          1.27        1.8707    2   3   1         2
                57.89          3.21        1.8496    2   0   2         2
                59.64          9.94        1.8001    2   4   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
