      Natrolite
      Krogh Andersen E, Krogh Andersen I G, Ploug-Sorensen G
      European Journal of Mineralogy 2 (1990) 799-807
      Disorder in natrolites: structure determinations of three disordered natrolites and
      one lithium-exchanged disordered natrolite
      Example: Li II
      _database_code_amcsd 0006402
      CELL PARAMETERS:  17.7040 18.5400  6.4950   90.000   90.000   90.000
      SPACE GROUP: Fdd2      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2131.868
      Density (g/cm3):      2.369
      MAX. ABS. INTENSITY / VOLUME**2:      5.014648746    
      RIR:      0.988
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.08         41.57        6.4020    2   2   0         4
                17.78        100.00        5.7924    1   1   1         4
                22.27         29.09        4.6350    0   4   0         2
                23.34         20.17        4.4260    4   0   0         2
                23.80         42.19        4.3405    1   3   1         4
                24.31         45.78        4.2513    3   1   1         4
                25.18         12.19        4.1062    2   4   0         4
                25.90         10.25        3.9941    4   2   0         4
                29.07          3.15        3.5668    3   3   1         4
                32.48         10.36        3.2010    4   4   0         4
                32.82         39.96        3.1682    1   5   1         4
                33.95         38.36        3.0660    5   1   1         4
                33.96          8.82        3.0649    0   2   2         2
                34.15         14.94        3.0488    2   0   2         2
                36.01         40.34        2.8962    2   2   2         4
                36.92         49.92        2.8267    3   5   1         4
                37.13          3.08        2.8117    6   2   0         4
                37.61         50.62        2.7772    5   3   1         4
                41.15          2.16        2.5472    2   4   2         4
                41.62          3.29        2.5197    4   2   2         4
                43.24         16.32        2.4293    1   7   1         4
                44.14          2.43        2.3823    5   5   1         4
                45.02         10.32        2.3380    7   1   1         4
                45.44          2.50        2.3175    0   8   0         2
                46.24          2.57        2.2797    4   4   2         4
                47.07          1.15        2.2419    2   8   0         4
                47.14          2.40        2.2386    0   6   2         2
                48.40          2.51        2.1839    6   0   2         2
                48.72         17.24        2.1702    2   6   2         4
                49.15          1.49        2.1525    8   2   0         4
                49.58          1.44        2.1347    1   1   3         4
                49.60          5.15        2.1340    6   6   0         4
                49.81         15.46        2.1257    6   2   2         4
                52.34          1.60        2.0298    1   3   3         4
                52.60          2.02        2.0204    3   1   3         4
                53.26          1.26        1.9970    8   4   0         4
                54.60          1.35        1.9516    1   9   1         4
                55.24          3.30        1.9308    3   3   3         4
                57.56          4.02        1.8593    1   5   3         4
                58.05          1.08        1.8450    2   8   2         4
                58.29          4.82        1.8380    5   1   3         4
                59.11         13.19        1.8146    2  10   0         4
                59.86          2.57        1.7942    8   2   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
