      Dickite
      Bailey S W
      American Mineralogist 48 (1963) 1196-1209
      Polymorphism of the kaolin minerals
      _database_code_amcsd 0000126
      CELL PARAMETERS:   5.1500  8.9400 14.7360   90.000  103.580   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    659.492
      Density (g/cm3):      2.559
      MAX. ABS. INTENSITY / VOLUME**2:      6.583432764    
      RIR:      1.201
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.36        100.00        7.1620    0   0   2         1
                23.10          3.91        4.4700    0   2   0         2
                23.27         28.53        4.4394   -1   1   1         2
                23.65         33.99        4.3679    1   1   0         2
                24.22         23.63        4.2671    0   2   1         2
                25.08         53.07        4.1235   -1   1   2         2
                26.14         10.55        3.9578    1   1   1         2
                27.31         38.03        3.7920    0   2   2         2
                28.69          7.62        3.6124   -1   1   3         2
                28.95         63.70        3.5810    0   0   4         1
                30.26         15.22        3.4298    1   1   2         2
                31.84          3.95        3.2632    0   2   3         2
                33.59          4.94        3.0979   -1   1   4         2
                35.49          4.18        2.9370    1   1   3         2
                37.36          5.90        2.7948    0   2   4         2
                39.36          1.09        2.6583   -1   1   5         2
                40.92         12.40        2.5606    1   3   0         2
                40.98          8.23        2.5573   -2   0   2         1
                41.49          5.95        2.5271    1   1   4         2
                41.81         18.36        2.5086   -1   3   2         2
                41.91          8.86        2.5030    2   0   0         1
                43.57          1.09        2.4120    0   2   5         2
                44.04          5.46        2.3873    0   0   6         1
                45.30         41.99        2.3243    1   3   2         2
                45.32         18.34        2.3237   -2   0   4         1
                45.75          3.40        2.3028   -1   1   6         2
                47.73          5.27        2.2124   -1   3   4         2
                47.86          3.23        2.2070    2   0   2         1
                48.39          1.12        2.1839    2   2   0         2
                50.31          2.04        2.1058    0   2   6         2
                53.79          2.18        1.9789    2   2   2         2
                53.92          6.88        1.9746   -2   0   6         1
                53.94         12.98        1.9738    1   3   4         2
                54.99          1.47        1.9388   -2   2   5         2
                56.34          3.83        1.8960    0   4   4         2
                57.49          4.22        1.8612   -1   3   6         2
                57.64          2.29        1.8570    2   0   4         1
                57.94          1.78        1.8480    2   2   3         2
                59.42          3.28        1.8062   -2   2   6         2
                59.99          3.30        1.7905    0   0   8         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
