      Tschernichite
      Alberti A, Cruciani G, Galli E, Merlino S, Millini R, Quartieri S, Vezzalini G, Zanardi S
      Journal of Physical Chemistry B106 (2002) 10277-10284
      Crystal structure of tetragonal and monoclinic polytypes of tschernichite,
      the natural counterpart of synthetic zeolite beta
      Locality: Mt. Adamson, Northern Victoria Land, Antarctica
      Sample: small crystal, tetragonal
      Note: Mg position adjusted to match reported bond lengths
      _database_code_amcsd 0013154
      CELL PARAMETERS:  12.6340 12.6340 26.6080   90.000   90.000   90.000
      SPACE GROUP: P4_122    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4247.114
      Density (g/cm3):      1.830
      MAX. ABS. INTENSITY / VOLUME**2:      14.61926661    
      RIR:      3.729
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.13         21.21       12.6340    1   0   0         4
                 9.00        100.00       11.4128    1   0   1         8
                11.21         11.78        9.1613    1   0   2         8
                13.86          2.64        7.4166    1   1   2         8
                16.75          3.74        6.1462    2   0   1         8
                18.64          1.16        5.5269    2   1   1         8
                19.82          1.15        5.2005    2   1   2         8
                21.03          4.95        4.9043    1   0   5         8
                22.54          1.50        4.5806    2   0   4         8
                22.58          1.13        4.5719    1   1   5         8
                24.41          2.66        4.2345    2   2   2         8
                24.54          2.87        4.2113    3   0   0         4
                24.70          1.81        4.1844    1   0   6         8
                25.41         10.40        4.0699    2   0   5         8
                25.76         29.11        4.0150    3   0   2         8
                25.89          1.12        3.9952    3   1   0         8
                26.05          1.75        3.9722    1   1   6         8
                26.19          6.61        3.9509    3   1   1         8
                28.45          2.47        3.6427    3   1   3         8
                28.47          2.92        3.6400    1   0   7         8
                29.14          4.79        3.5582    3   0   4         8
                29.74          1.84        3.4885    2   1   6         8
                29.86          3.62        3.4740    3   2   1         8
                31.23          2.50        3.3260    0   0   8         2
                31.91          3.47        3.2570    2   0   7         8
                33.17          4.30        3.1365    4   0   1         8
                34.09          7.37        3.0538    3   0   6         8
                34.99          1.80        2.9779    3   3   0         4
                35.42          2.08        2.9430    2   0   8         8
                35.62          1.76        2.9266    3   2   5         8
                36.23          1.70        2.8787    1   0   9         8
                37.52          1.01        2.7831    4   1   4         8
                37.94          1.11        2.7539    3   1   7         8
                38.46          3.59        2.7179    3   3   4         8
                39.06          1.37        2.6777    2   0   9         8
                40.11          1.02        2.6101    3   0   8         8
                50.32          3.86        2.1057    6   0   0         4
                55.55          1.21        1.9208    5   0   9         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
