      Clinoferrosilite
      Ohashi Y, Burnham C W, Finger L W
      American Mineralogist 60 (1975) 423-434
      The effect of Ca-Fe substitution on the clinopyroxene crystal structure
      Fs85Wo15
      _database_code_amcsd 0000460
      CELL PARAMETERS:   9.7790  9.0880  5.2580   90.000  107.390   90.000
      SPACE GROUP: P2_1/c    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    445.928
      Density (g/cm3):      3.859
      MAX. ABS. INTENSITY / VOLUME**2:      11.59130922    
      RIR:      1.402
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.80         35.68        6.5107    1   1   0         4
                22.12         30.46        4.6660    2   0   0         2
                22.72          1.05        4.5440    0   2   0         2
                30.83          1.92        3.3681    0   2   1         4
                31.92         31.13        3.2554    2   2   0         4
                34.31        100.00        3.0352   -2   2   1         4
                35.41         55.36        2.9430    3   1   0         4
                35.64         19.84        2.9251   -3   1   1         4
                40.20         69.18        2.6046   -1   3   1         4
                41.54          5.14        2.5243   -1   1   2         4
                41.81         48.84        2.5088    0   0   2         2
                41.91         39.24        2.5030    2   2   1         4
                43.71          8.23        2.4047    1   3   1         4
                45.12          3.11        2.3330    4   0   0         2
                46.37          5.98        2.2735    3   1   1         4
                46.91          1.93        2.2488   -3   1   2         4
                47.47          1.38        2.2240   -2   2   2         4
                48.10          3.15        2.1963    0   2   2         4
                48.19         13.36        2.1927    1   1   2         4
                48.72          1.36        2.1702    3   3   0         4
                48.89         40.09        2.1630   -3   3   1         4
                49.75         14.18        2.1281   -4   2   1         4
                51.10          1.45        2.0754    4   2   0         4
                51.25          4.17        2.0697    0   4   1         4
                51.98          1.05        2.0427    2   4   0         4
                52.08         18.55        2.0392   -4   0   2         2
                53.62          4.17        1.9848   -2   4   1         4
                53.85         13.97        1.9769    2   0   2         2
                57.67          6.17        1.8559    3   3   1         4
                59.18          4.51        1.8128    2   2   2         4
                59.24          5.04        1.8110    2   4   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
