      Brenkite
      Leufer U, Tillmanns E
      Tschermaks Mineralogische und Petrographische Mitteilungen 27 (1980) 261-266
      Die kristallstruktur von brenkit, Ca2F2CO3
      _database_code_amcsd 0015679
      CELL PARAMETERS:   7.6500  7.5500  6.5480   90.000   90.000   90.000
      SPACE GROUP: Pbcn      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    378.196
      Density (g/cm3):      3.129
      MAX. ABS. INTENSITY / VOLUME**2:      5.136073753    
      RIR:      0.766
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                24.89          6.02        4.1539    1   1   1         8
                27.07          9.96        3.8250    2   0   0         2
                27.43          2.80        3.7750    0   2   0         2
                31.73         20.09        3.2740    0   0   2         2
                31.77         33.31        3.2704    0   2   1         4
                34.41         67.96        3.0259    2   1   1         8
                34.60         13.97        3.0099    1   0   2         4
                34.64         58.98        3.0072    1   2   1         8
                37.35        100.00        2.7959    1   1   2         8
                38.92          4.41        2.6868    2   2   0         4
                42.19         58.02        2.4873    2   0   2         4
                42.21          1.01        2.4857    2   2   1         8
                42.44         25.12        2.4734    0   2   2         4
                43.50         30.59        2.4159    3   1   0         4
                43.98         42.25        2.3906    1   3   0         4
                44.53         24.61        2.3624    2   1   2         8
                46.52         44.37        2.2666    3   1   1         8
                46.98         19.88        2.2456    1   3   1         8
                51.06          8.21        2.0770    2   2   2         8
                52.55         32.28        2.0222    1   1   3         8
                52.84          2.19        2.0118    3   0   2         4
                52.86         18.94        2.0110    3   2   1         8
                54.84         20.85        1.9440    3   1   2         8
                55.24         13.65        1.9307    1   3   2         8
                55.82         10.75        1.9125    4   0   0         2
                56.55         25.18        1.8896    0   2   3         4
                56.62         11.23        1.8875    0   4   0         2
                58.27         16.39        1.8387    2   1   3         8
                58.41         46.22        1.8344    1   2   3         8
                59.15          8.37        1.8137    0   4   1         4
                59.97         48.74        1.7912    3   3   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
