      Raite
      Pluth J J, Smith J V, Pushcharovsky D Y, Semenov E I, Bram A, Riekel C,
      Weber H P, Broach R W
      Proceedings of the National Academy of Sciences 94 (1997) 12263-12267
      Third-generation synchrotron X-ray diffraction of 6-mue-m crystal of raite,
      ~Na3Mn3Ti0.25Si8O20(OH)2*10(H2O) opens up new chemistry and physics of
      low-temperature minerals
      Locality: Yubileinaya pegmatite, Karnasurt Mountain, Lovozero massif,
      Kola Peninsula, Russia
      _database_code_amcsd 0015330
      CELL PARAMETERS:  15.1000 17.6000  5.2900   90.000  100.500   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1382.329
      Density (g/cm3):      2.458
      MAX. ABS. INTENSITY / VOLUME**2:      20.93146297    
      RIR:      3.976
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.05        100.00       11.3485    1   1   0         4
                11.68          3.78        8.8000    0   2   0         2
                13.85          2.34        7.4236    2   0   0         2
                18.15          4.80        5.6742    2   2   0         4
                18.89          1.99        5.4562    1   3   0         4
                23.06         10.73        4.4777    0   2   1         4
                23.48          3.78        4.4000    0   4   0         2
                25.03          5.37        4.1316   -2   2   1         4
                26.77          1.84        3.8674   -3   1   1         4
                27.36          4.31        3.7851    2   4   0         4
                27.38          3.54        3.7828    3   3   0         4
                27.91          7.24        3.7118    4   0   0         2
                28.43          3.57        3.6449    1   3   1         4
                28.85          2.94        3.5930    2   2   1         4
                30.91          2.01        3.3593    0   4   1         4
                32.06          1.31        3.2414    3   1   1         4
                33.49          3.01        3.1071   -4   2   1         4
                35.53          5.84        2.9336    2   4   1         4
                35.60         12.44        2.9280    5   1   0         4
                35.74          5.37        2.9175   -1   5   1         4
                36.28          1.52        2.8748    3   3   1         4
                37.19          2.79        2.8069    1   5   1         4
                39.49          1.61        2.6494    5   3   0         4
                39.76         21.01        2.6321   -3   5   1         4
                40.03          2.12        2.6156   -1   1   2         4
                40.27          1.64        2.6007    0   0   2         2
                42.22          3.95        2.4854   -2   6   1         4
                42.65          7.45        2.4614    1   1   2         4
                44.65          3.41        2.3565    4   4   1         4
                44.74          1.15        2.3520    2   6   1         4
                44.99          1.02        2.3397   -4   0   2         2
                45.27          2.20        2.3258    2   0   2         2
                48.05          1.54        2.1985   -4   6   1         4
                48.13          3.43        2.1954   -5   5   1         4
                50.08          1.22        2.1147   -6   4   1         4
                52.56          3.57        2.0218    4   6   1         4
                53.69          1.94        1.9821   -6   0   2         2
                54.11          1.32        1.9680    4   0   2         2
                59.46          1.73        1.8050   -7   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
