      Phlogopite
      Scordari F, Schingaro E, Ventruti G, Lacalamita M, Ottolini L
      Physics and Chemistry of Minerals 35 (2008) 163-174
      Red micas from basal ignimbrites of Mt. Vulture (Italy): interlayer content
      appraisal by a multi-methodic approach
      Locality: Mt. Vulture, Italy
      Note: Sample LC7_R2
      _database_code_amcsd 0018310
      CELL PARAMETERS:   5.3369  9.2355 10.2267   90.000  100.050   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    496.329
      Density (g/cm3):      2.933
      MAX. ABS. INTENSITY / VOLUME**2:      8.338866212    
      RIR:      1.327
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.20        100.00       10.0698    0   0   1         2
                22.35          8.15        4.6178    0   2   0         2
                22.60          9.14        4.5674    1   1   0         4
                23.37          2.61        4.4193   -1   1   1         4
                26.26         10.00        3.9407    1   1   1         4
                28.22         27.55        3.6713   -1   1   2         4
                30.50         35.46        3.4032    0   2   2         4
                30.93         37.69        3.3566    0   0   3         2
                32.98         34.21        3.1532    1   1   2         4
                35.64         22.10        2.9247   -1   1   3         4
                38.50         11.42        2.7151    0   2   3         4
                39.36          2.76        2.6582   -2   0   1         2
                39.39          5.66        2.6563    1   3   0         4
                39.84         23.32        2.6275    2   0   0         2
                39.86         46.27        2.6262   -1   3   1         4
                41.48          3.85        2.5280    1   1   3         4
                41.66          5.68        2.5174    0   0   4         2
                41.71          1.47        2.5143    1   3   1         4
                43.04         12.50        2.4405    2   0   1         2
                43.05         24.71        2.4399   -1   3   2         4
                45.62          1.84        2.3089    0   4   0         2
                45.73          3.44        2.3038   -2   2   1         4
                46.15          3.66        2.2837    2   2   0         4
                46.45          2.72        2.2702   -2   0   3         2
                46.49          5.48        2.2682    1   3   2         4
                46.88          3.66        2.2505    0   4   1         4
                47.80          3.18        2.2097   -2   2   2         4
                48.52         10.48        2.1787    2   0   2         2
                48.52         21.04        2.1786   -1   3   3         4
                49.02          2.51        2.1577    2   2   1         4
                50.49          1.17        2.0987    0   4   2         4
                52.78          6.32        2.0140    0   0   5         2
                53.16          5.13        2.0005   -2   0   4         2
                53.21         10.14        1.9989    1   3   3         4
                55.79          3.93        1.9134   -1   3   4         4
                55.79          1.93        1.9133    2   0   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
