      Osumilite
      Winter W, Armbruster T, Lengauer C
      European Journal of Mineralogy 7 (1995) 277-286
      Crystal structure refinement of synthetic osumilite-type
      phases: BaMg2Al6Si9O30, SrMg2Al6Si9O30 and Mg2Al4Si11O30
      Sample: CSr, SrMg2Al6Si9O30
      _database_code_amcsd 0006586
      CELL PARAMETERS:  10.1273 10.1273 14.2274   90.000   90.000  120.000
      SPACE GROUP: P6/mcc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1263.699
      Density (g/cm3):      2.689
      MAX. ABS. INTENSITY / VOLUME**2:      6.906537165    
      RIR:      1.199
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.72         12.87        8.7705    1   0   0         6
                14.46         63.42        7.1137    0   0   2         2
                20.36         35.85        5.0637    1   1   0         6
                23.56          3.95        4.3852    2   0   0         6
                25.06         58.72        4.1253    1   1   2        12
                27.75         70.35        3.7330    2   0   2        12
                29.15         18.94        3.5568    0   0   4         2
                31.33         11.73        3.3149    2   1   0        12
                31.52          4.43        3.2961    1   0   4        12
                32.19        100.00        3.2285    2   1   1        24
                34.66          1.01        3.0047    2   1   2        24
                35.66          5.81        2.9235    3   0   0         6
                35.82         59.39        2.9106    1   1   4        12
                37.82         65.35        2.7624    2   0   4        12
                38.47         11.58        2.7170    2   1   3        24
                38.66          1.49        2.7041    3   0   2        12
                41.41         21.25        2.5318    2   2   0         6
                43.18         14.14        2.4325    3   1   0        12
                43.32          1.10        2.4250    2   1   4        24
                43.84          7.00        2.3977    3   1   1        24
                44.08          9.72        2.3853    2   2   2        12
                45.77          2.56        2.3017    3   1   2        24
                46.04          2.34        2.2890    1   0   6        12
                46.70          1.50        2.2585    3   0   4        12
                48.86          8.19        2.1644    3   1   3        24
                49.27          1.77        2.1474    1   1   6        12
                50.58          7.73        2.0954    4   0   2        12
                50.83          1.79        2.0858    2   0   6        12
                51.44          3.21        2.0626    2   2   4        12
                52.95          5.41        2.0079    3   1   4        24
                55.77          2.00        1.9139    4   1   0        12
                56.32          2.97        1.8968    4   1   1        24
                57.32          3.21        1.8665    4   0   4        12
                57.91         18.94        1.8490    3   1   5        24
                57.94          2.31        1.8482    4   1   2        24
                58.16          5.71        1.8416    3   0   6        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
