      Staurolite
      Hawthorne F C, Ungaretti L, Oberti R, Caucia F, Callegari A
      The Canadian Mineralogist 31 (1993) 551-582
      The crystal chemistry of staurolite. I. Crystal structure and site populations
      Sample Code: 106038/3
      Locality: Franklin, North Carolina, USA
      _database_code_amcsd 0005309
      CELL PARAMETERS:   7.8772 16.6060  5.6568   90.000   90.087   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    739.958
      Density (g/cm3):      3.771
      MAX. ABS. INTENSITY / VOLUME**2:      2.952997118    
      RIR:      0.366
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.38         33.86        8.3030    0   2   0         2
                14.45         50.84        7.1171    1   1   0         4
                24.90         17.47        4.1515    0   4   0         2
                26.27          2.81        3.9386    2   0   0         2
                29.14         23.21        3.5585    2   2   0         4
                29.32          4.25        3.5370   -1   3   1         4
                29.35          5.11        3.5339    1   3   1         4
                32.13          2.63        3.2346   -2   0   1         2
                32.18          1.58        3.2300    2   0   1         2
                34.02         22.02        3.0603    1   5   0         4
                34.55         74.28        3.0140   -2   2   1         4
                34.60         80.84        3.0102    2   2   1         4
                36.51         13.87        2.8573    2   4   0         4
                36.90         38.91        2.8284    0   0   2         2
                37.74         63.09        2.7677    0   6   0         2
                38.84         79.48        2.6923   -1   5   1         4
                38.86         77.65        2.6910    1   5   1         4
                39.07         19.03        2.6773    0   2   2         4
                40.38          3.86        2.5935    3   1   0         4
                41.08         32.36        2.5516   -2   4   1         4
                41.11         34.67        2.5493    2   4   1         4
                43.80        100.00        2.3999   -1   3   2         4
                43.84         99.92        2.3981    1   3   2         4
                44.34         78.16        2.3724    3   3   0         4
                44.60         45.43        2.3589   -3   1   1         4
                44.66         42.89        2.3562    3   1   1         4
                45.03          1.10        2.3375    0   4   2         4
                45.83          9.27        2.2990   -2   0   2         2
                45.90          9.02        2.2957    2   0   2         2
                46.42          3.90        2.2715    1   7   0         4
                46.57         14.58        2.2645    2   6   0         4
                48.28          1.86        2.1888   -3   3   1         4
                48.33          1.61        2.1867    3   3   1         4
                50.25         27.42        2.1082   -1   7   1         4
                50.27         26.63        2.1076    1   7   1         4
                51.09          1.46        2.0758    0   8   0         2
                51.52          1.33        2.0598    3   5   0         4
                52.86          1.95        2.0112   -2   4   2         4
                52.92          1.68        2.0090    2   4   2         4
                53.81         92.60        1.9782    0   6   2         4
                54.07         47.42        1.9693    4   0   0         2
                55.07          1.91        1.9362   -3   5   1         4
                55.12          1.73        1.9347    3   5   1         4
                58.96          1.06        1.8189   -3   3   2         4
                59.05          1.16        1.8164    3   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
