      Phlogopite
      Hendricks S B, Jefferson M E
      American Mineralogist 24 (1939) 729-771
      Polymorphism of the micas with optical measurements
      Note: Biotite group
      _database_code_amcsd 0000024
      CELL PARAMETERS:   5.3200  9.2100 10.1600   90.000  100.030   90.000
      SPACE GROUP: Cm        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    490.203
      Density (g/cm3):      2.833
      MAX. ABS. INTENSITY / VOLUME**2:      2.832109381    
      RIR:      0.467
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.27         76.36       10.0047    0   0   1         1
                20.62          9.98        5.0024    0   0   2         1
                22.42         32.31        4.6050    0   2   0         2
                22.67         30.28        4.5536    1   1   0         2
                23.46          7.14        4.4035   -1   1   1         2
                24.71          2.02        4.1831    0   2   1         2
                26.36         25.24        3.9264    1   1   1         2
                28.36         59.49        3.6540   -1   1   2         2
                30.64        100.00        3.3880    0   2   2         2
                31.14         68.87        3.3349    0   0   3         1
                33.14         97.44        3.1391    1   1   2         2
                35.85         79.19        2.9086   -1   1   3         2
                38.71         48.88        2.7010    0   2   3         2
                39.49         23.80        2.6495   -2   0   1         1
                39.50         42.12        2.6487    1   3   0         2
                39.97         43.62        2.6193    2   0   0         1
                39.99         97.27        2.6182   -1   3   1         2
                41.70         19.93        2.5151    1   1   3         2
                41.85          1.98        2.5065    1   3   1         2
                41.94          2.09        2.5012    0   0   4         1
                43.19         46.82        2.4323    2   0   1         1
                43.21         96.60        2.4310   -1   3   2         2
                44.83          5.17        2.3473   -1   1   4         2
                45.76         12.24        2.3025    0   4   0         2
                45.88         15.06        2.2965   -2   2   1         2
                46.30         13.63        2.2768    2   2   0         2
                46.67          4.24        2.2600   -2   0   3         1
                46.67          6.81        2.2600    1   3   2         2
                47.02         11.70        2.2438    0   4   1         2
                47.98         12.04        2.2017   -2   2   2         2
                48.72         21.71        2.1703    2   0   2         1
                48.74         42.44        2.1692   -1   3   3         2
                49.19          9.72        2.1507    2   2   1         2
                50.68          4.21        2.0916    0   4   2         2
                52.36          2.46        2.0288   -2   2   3         2
                53.15         19.43        2.0009    0   0   5         1
                53.45         23.11        1.9905    1   3   3         2
                53.45         12.02        1.9903   -2   0   4         1
                56.05          1.53        1.9050    2   0   3         1
                56.08          2.97        1.9041   -1   3   4         2
                58.68          2.18        1.8270   -2   2   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
