      Rhomboclase
      Peterson R C, Valyashko E, Wang R
      The Canadian Mineralogist 47 (2009) 625-634
      The atomic structure of (H3O)Fe3+(SO4)2 and rhomboclase, (H5O2)Fe3+(SO4)2*2H2O
      Locality: Alcoparrosa, Chile
      _database_code_amcsd 0006292
      CELL PARAMETERS:   9.6870 18.2040  5.4250   90.000   90.000   90.000
      SPACE GROUP: Pnma      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    956.656
      Density (g/cm3):      2.229
      MAX. ABS. INTENSITY / VOLUME**2:      17.91927365    
      RIR:      3.753
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.29        100.00        9.1020    0   2   0         2
                19.83          2.39        5.1990    0   1   1         4
                21.30          3.55        4.8435    2   0   0         2
                21.80         23.02        4.7333    1   0   1         4
                22.54          1.04        4.5810    1   1   1         8
                24.17          4.25        4.2758    2   2   0         4
                24.62          8.56        4.1994    1   2   1         8
                25.57         19.64        4.0443    0   3   1         4
                27.76          2.67        3.7321    1   3   1         8
                29.26         11.72        3.5439    2   1   1         8
                31.32         18.23        3.3166    2   4   0         4
                31.67         25.21        3.2806    1   4   1         8
                33.52         22.43        3.1044    2   3   1         8
                34.32          2.02        3.0340    0   6   0         2
                34.45          1.51        3.0231    0   5   1         4
                37.64          2.65        2.7747    3   0   1         4
                39.42          5.79        2.6541    3   2   1         8
                40.28          1.31        2.5995    0   2   2         4
                40.75          1.47        2.5712    2   6   0         4
                41.03          1.71        2.5543    1   6   1         8
                41.77          2.22        2.5107    1   2   2         8
                43.39          4.53        2.4218    4   0   0         2
                44.98          4.47        2.3403    4   2   0         4
                45.19          2.56        2.3300    0   4   2         4
                45.32          2.42        2.3234    2   6   1         8
                46.01          4.59        2.2905    2   2   2         8
                46.33          2.33        2.2755    0   8   0         2
                49.51          1.85        2.1379    4   4   0         4
                50.19          2.75        2.1107    2   7   1         8
                50.47          5.53        2.0997    2   4   2         8
                51.76          2.74        2.0508    1   8   1         8
                51.85          2.30        2.0476    3   6   1         8
                52.55          6.14        2.0222    0   6   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
