      Pyrosmalite-(Mn)
      Kashaev A A
      Soviet Physics Crystallography 12 (1968) 923-924
      The crystal structure of pyrosmalite
      Locality: Central Kazakhstan
      _database_code_amcsd 0018491
      CELL PARAMETERS:  13.3700 13.3700  7.1100   90.000   90.000  120.000
      SPACE GROUP: P-3m1     
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1100.685
      Density (g/cm3):      3.100
      MAX. ABS. INTENSITY / VOLUME**2:      20.10639142    
      RIR:      3.028
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.87         37.27       11.5788    1   0   0         6
                14.47         72.90        7.1100    0   0   1         2
                15.39          5.82        6.6850    1   1   0         6
                16.99         20.04        6.0589    0   1   1         6
                21.18         10.22        4.8703    1   1   1        12
                23.00          2.36        4.4894    2   0   1         6
                23.61          3.07        4.3764    2   1   0        12
                26.82          1.20        3.8596    3   0   0         6
                27.79          6.17        3.7269    1   2   1        12
                29.17         36.16        3.5550    0   0   2         2
                30.54          3.24        3.3984    0   1   2         6
                31.07          1.17        3.3425    2   2   0         6
                34.37          1.96        3.0294    2   0   2         6
                34.43          2.92        3.0249    2   2   1        12
                36.03          8.20        2.8947    4   0   0         6
                37.86          4.74        2.7593    1   2   2        12
                37.86          1.09        2.7593    2   1   2        12
                39.01         94.65        2.6810    0   4   1         6
                39.01          5.35        2.6810    4   0   1         6
                41.50          1.51        2.5267    4   1   0        12
                45.35          1.22        2.3219    0   1   3         6
                47.00         30.39        2.2447    0   4   2         6
                47.00         12.33        2.2447    4   0   2         6
                47.97          1.02        2.2019    0   5   1         6
                58.44          7.75        1.8338    4   0   3         6
                58.44         24.15        1.8338    0   4   3         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
