      Phlogopite
      Redhammer G J, Roth G
      American Mineralogist 87 (2002) 1464-1476
      Single-crystal structure refinements and crystal chemistry of
      synthetic trioctahedral micas KM3(Al,Si)4O10(OH)2, where
      M = Ni, Mg, Co, Fe, Al
      Sample: Mga1.6#4
      _database_code_amcsd 0002926
      CELL PARAMETERS:   5.3257  9.2241 10.3056   90.000   99.932   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    498.673
      Density (g/cm3):      2.841
      MAX. ABS. INTENSITY / VOLUME**2:      6.677731044    
      RIR:      1.097
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.12        100.00       10.1512    0   0   1         2
                20.32          1.91        5.0756    0   0   2         2
                22.38          8.39        4.6121    0   2   0         2
                22.64         11.41        4.5600    1   1   0         4
                23.40          2.24        4.4143   -1   1   1         4
                24.62          1.11        4.1990    0   2   1         4
                26.23         13.30        3.9444    1   1   1         4
                28.18         32.39        3.6772   -1   1   2         4
                30.41         44.14        3.4133    0   2   2         4
                30.68         37.45        3.3837    0   0   3         2
                32.86         41.50        3.1644    1   1   2         4
                35.50         28.38        2.9361   -1   1   3         4
                38.31         14.20        2.7282    0   2   3         4
                39.44          4.70        2.6528   -2   0   1         2
                39.44          9.50        2.6526    1   3   0         4
                39.91         51.49        2.6230   -1   3   1         4
                39.91         25.62        2.6229    2   0   0         2
                41.25          4.86        2.5411    1   1   3         4
                41.31          6.09        2.5378    0   0   4         2
                41.72          1.93        2.5137   -2   0   2         2
                41.73          3.83        2.5134    1   3   1         4
                43.05         27.74        2.4399   -1   3   2         4
                43.05         13.89        2.4397    2   0   1         2
                45.68          2.33        2.3060    0   4   0         2
                45.82          4.49        2.2995   -2   2   1         4
                46.23          4.51        2.2800    2   2   0         4
                46.42          2.52        2.2714   -2   0   3         2
                46.43          5.10        2.2710    1   3   2         4
                46.91          4.30        2.2487    0   4   1         4
                47.85          3.86        2.2072   -2   2   2         4
                48.44         25.01        2.1821   -1   3   3         4
                48.45         12.50        2.1818    2   0   2         2
                49.05          3.06        2.1565    2   2   1         4
                50.47          1.70        2.0995    0   4   2         4
                52.32          8.97        2.0302    0   0   5         2
                53.04          6.38        2.0048   -2   0   4         2
                53.05         12.59        2.0045    1   3   3         4
                55.60          3.70        1.9193   -1   3   4         4
                55.61          1.83        1.9190    2   0   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
