      Dickite
      Joswig W, Drits V A
      Neues Jahrbuch fur Mineralogie, Monatshefte 1986 (1986) 19-22
      The orientation of the hydroxyl groups in dickite by X-ray diffraction
      Locality: Kilantyubinsk mine, USSR
      Note: z-coordinate of Si1 altered to reproduce reported bond lengths
      _database_code_amcsd 0014797
      CELL PARAMETERS:   5.1375  8.9178 14.3890   90.000   96.740   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    654.679
      Density (g/cm3):      2.619
      MAX. ABS. INTENSITY / VOLUME**2:      6.050248954    
      RIR:      1.078
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.39        100.00        7.1448    0   0   2         1
                23.16          4.56        4.4589    0   2   0         2
                23.32         30.10        4.4285    1   1   0         2
                23.71         34.05        4.3574   -1   1   1         2
                24.28         24.92        4.2565    0   2   1         2
                25.14         56.59        4.1132    1   1   1         2
                26.21         11.13        3.9485   -1   1   2         2
                27.38         41.87        3.7827    0   2   2         2
                28.77          8.36        3.6033    1   1   2         2
                29.02         64.39        3.5724    0   0   4         1
                30.33         17.68        3.4218   -1   1   3         2
                31.92          4.19        3.2552    0   2   3         2
                33.68          5.66        3.0901    1   1   3         2
                35.58          4.60        2.9302   -1   1   4         2
                37.46          7.18        2.7880    0   2   4         2
                39.46          1.25        2.6516    1   1   4         2
                41.03         12.54        2.5544   -1   3   1         2
                41.08          8.39        2.5510    2   0   0         1
                41.59          6.77        2.5211   -1   1   5         2
                41.92         22.65        2.5023    1   3   1         2
                42.01         11.28        2.4971   -2   0   2         1
                43.68          1.20        2.4061    0   2   5         2
                44.15          6.78        2.3816    0   0   6         1
                45.42         50.04        2.3187   -1   3   3         2
                45.44         22.35        2.3179    2   0   2         1
                45.87          3.92        2.2970    1   1   5         2
                47.86          5.15        2.2069    1   3   3         2
                47.98          2.74        2.2018   -2   0   4         1
                48.52          1.30        2.1787   -2   2   2         2
                50.44          2.19        2.1007    0   2   6         2
                53.93          2.35        1.9742   -2   2   4         2
                54.06          7.98        1.9696    2   0   4         1
                54.08         14.47        1.9690   -1   3   5         2
                55.14          1.64        1.9340    2   2   3         2
                56.50          4.14        1.8914    0   4   4         2
                57.65          4.44        1.8566    1   3   5         2
                57.78          2.59        1.8527   -2   0   6         1
                58.09          1.94        1.8436   -2   2   5         2
                59.58          3.65        1.8016    2   2   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
