      Chayesite
      Alietti E, Brigatti M F, Capedri S, Poppi L
      Mineralogical Magazine 58 (1994) 655-662
      The roedderite-chayesite series from Spanish lamproites:
      crystal chemical characterization
      Locality: Cancarix, Albacete province, Spain
      _database_code_amcsd 0014509
      CELL PARAMETERS:  10.1180 10.1180 14.3000   90.000   90.000  120.000
      SPACE GROUP: P6/mcc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1267.815
      Density (g/cm3):      2.633
      MAX. ABS. INTENSITY / VOLUME**2:      6.421302975    
      RIR:      1.139
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.38         43.62        7.1500    0   0   2         2
                18.60         16.03        5.5398    1   0   2        12
                20.38         43.48        5.0590    1   1   0         6
                23.58         24.71        4.3812    2   0   0         6
                25.04         45.48        4.1298    1   1   2        12
                27.73         52.29        3.7357    2   0   2        12
                29.00         28.72        3.5750    0   0   4         2
                31.36          7.19        3.3119    2   1   0        12
                31.38         13.34        3.3101    1   0   4        12
                32.21        100.00        3.2265    2   1   1        24
                34.66          9.77        3.0052    2   1   2        24
                35.69          1.12        2.9208    3   0   0         6
                35.71         48.22        2.9196    1   1   4        12
                37.71         60.50        2.7699    2   0   4        12
                38.43         12.79        2.7198    2   1   3        24
                41.45         24.34        2.5295    2   2   0         6
                43.23          6.70        2.4303    3   1   0        12
                43.88          5.33        2.3959    3   1   1        24
                44.09          4.89        2.3847    2   2   2        12
                48.84         10.34        2.1651    3   1   3        24
                50.60          7.53        2.0945    4   0   2        12
                50.63          1.31        2.0936    2   0   6        12
                51.38          2.90        2.0649    2   2   4        12
                52.88          1.49        2.0102    3   2   0        12
                52.90         12.45        2.0098    3   1   4        24
                55.83          1.06        1.9121    4   1   0        12
                56.37          4.66        1.8953    4   1   1        24
                57.27          1.60        1.8678    4   0   4        12
                57.81         14.48        1.8519    3   1   5        24
                57.97          1.07        1.8472    4   1   2        24
                57.99          3.37        1.8466    3   0   6        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
