      Staurolite
      Hawthorne F C, Ungaretti L, Oberti R, Caucia F, Callegari A
      The Canadian Mineralogist 31 (1993) 551-582
      The crystal chemistry of staurolite. I. Crystal structure and site populations
      Sample Code: PIO/11
      Locality: Brazil
      _database_code_amcsd 0005321
      CELL PARAMETERS:   7.8669 16.6216  5.6569   90.000   90.030   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    739.699
      Density (g/cm3):      3.773
      MAX. ABS. INTENSITY / VOLUME**2:      4.553116772    
      RIR:      0.563
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.37         19.69        8.3108    0   2   0         2
                14.46         25.87        7.1107    1   1   0         4
                24.88         13.03        4.1554    0   4   0         2
                26.31          1.68        3.9334    2   0   0         2
                29.17         16.08        3.5553    2   2   0         4
                29.32          3.69        3.5364   -1   3   1         4
                29.33          3.87        3.5354    1   3   1         4
                32.18          1.94        3.2303   -2   0   1         2
                32.19          1.67        3.2287    2   0   1         2
                33.99         13.33        3.0621    1   5   0         4
                34.59         46.21        3.0108   -2   2   1         4
                34.61         47.59        3.0095    2   2   1         4
                36.52          9.06        2.8566    2   4   0         4
                36.90         24.04        2.8284    0   0   2         2
                37.70         39.38        2.7703    0   6   0         2
                38.83         50.21        2.6932   -1   5   1         4
                38.83         49.79        2.6927    1   5   1         4
                39.06         11.33        2.6776    0   2   2         4
                40.43          3.32        2.5903    3   1   0         4
                41.10         19.71        2.5503   -2   4   1         4
                41.11         20.17        2.5495    2   4   1         4
                43.81         63.48        2.3995   -1   3   2         4
                43.82         63.39        2.3988    1   3   2         4
                44.38         48.86        2.3702    3   3   0         4
                44.67         28.22        2.3556   -3   1   1         4
                44.69         27.90        2.3546    3   1   1         4
                45.02          1.17        2.3382    0   4   2         4
                45.87          5.71        2.2970   -2   0   2         2
                45.90          5.67        2.2958    2   0   2         2
                46.38          2.29        2.2732    1   7   0         4
                46.56          8.78        2.2649    2   6   0         4
                48.33          1.00        2.1865   -3   3   1         4
                50.22         17.25        2.1094   -1   7   1         4
                50.23         17.05        2.1092    1   7   1         4
                51.54          1.09        2.0588    3   5   0         4
                52.88          1.26        2.0103   -2   4   2         4
                52.90          1.21        2.0095    2   4   2         4
                53.78         62.35        1.9791    0   6   2         4
                54.15         31.66        1.9667    4   0   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
