      Aegirine
      Nestola F, Tribaudino M, Ballaran T B, Liebske C, Bruno M
      American Mineralogist 92 (2007) 1492-1501
      The crystal structures of pyroxenes along the jadeite - hedenbergite and
      jadeite - aegirine joins
      Locality: synthetic
      Sample: Jd35Ae65
      _database_code_amcsd 0004447
      CELL PARAMETERS:   9.5663  8.7040  5.2733   90.000  107.600   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    418.529
      Density (g/cm3):      3.505
      MAX. ABS. INTENSITY / VOLUME**2:      10.98697266    
      RIR:      1.463
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.35         28.05        6.2961    1   1   0         4
                23.47         18.84        4.4017   -1   1   1         4
                23.74         18.65        4.3520    0   2   0         2
                28.96          6.07        3.5806    1   1   1         4
                31.57          1.51        3.2901    0   2   1         4
                33.04          5.90        3.1480    2   2   0         4
                35.20        100.00        2.9605   -2   2   1         4
                36.35          9.68        2.8696   -3   1   1         4
                36.35         46.31        2.8696    3   1   0         4
                37.78          1.16        2.7648    1   3   0         4
                41.58         22.90        2.5221   -1   3   1         4
                41.73         38.63        2.5132    0   0   2         2
                42.90         35.79        2.4480    2   2   1         4
                47.27          5.19        2.2327    3   1   1         4
                48.43         16.91        2.1825    1   1   2         4
                48.57          3.80        2.1764    0   2   2         4
                50.49         16.69        2.0987   -3   3   1         4
                50.49          2.64        2.0987    3   3   0         4
                51.09          9.32        2.0760   -4   2   1         4
                52.62          8.69        2.0195   -4   0   2         2
                53.26          9.32        1.9969    0   4   1         4
                54.22          4.44        1.9642    2   0   2         2
                55.71          6.04        1.9157   -2   4   1         4
                57.36          1.52        1.8651   -5  -1   1         4
                58.50          2.10        1.8319   -4   2   2         4
                59.38          1.28        1.8072   -3   3   2         4
                59.38          2.34        1.8072    3   3   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
