      Rasvumite
      Mitchell R H, Ross K C, Potter E G
      Journal of Solid State Chemistry 177 (2004) 1867-1872
      Crystal structures of CsFe2S3 and RbFe2S3: Synthetic analogs of rasvumite KFe2S3
      Locality: synthetic
      _database_code_amcsd 0014047
      CELL PARAMETERS:   9.3268 11.3693  5.4592   90.000   90.000   90.000
      SPACE GROUP: Cmcm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    578.889
      Density (g/cm3):      3.372
      MAX. ABS. INTENSITY / VOLUME**2:      25.23420340    
      RIR:      3.494
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.26         36.42        7.2109    1   1   0         4
                18.12         37.62        5.6846    0   2   0         2
                23.74         18.12        4.3525    1   1   1         8
                26.28          5.83        3.9375    0   2   1         4
                28.75         21.48        3.6054    2   2   0         4
                29.54         55.03        3.5110    1   3   0         4
                34.62        100.00        3.0085    2   2   1         8
                34.73         20.95        2.9988    3   1   0         4
                35.29          4.28        2.9530    1   3   1         8
                38.29          2.48        2.7296    0   0   2         2
                39.82         11.96        2.6284    3   1   1         8
                41.05         20.60        2.5528    1   1   2         8
                41.59          7.89        2.5211    0   4   1         4
                42.67         22.21        2.4606    0   2   2         4
                43.29          2.28        2.4270    2   4   0         4
                43.73          3.50        2.4036    3   3   0         4
                44.67          7.08        2.3557    2   0   2         4
                45.15          1.76        2.3317    4   0   0         2
                47.61          3.87        2.2178    2   4   1         8
                49.03         10.99        2.1573    4   2   0         4
                51.84          2.75        2.0478    1   5   1         8
                52.65         12.60        2.0186    3   1   2         8
                53.00          2.86        2.0063    4   2   1         8
                54.09         27.13        1.9688    0   4   2         4
                56.38          5.86        1.8949    0   6   0         2
                58.19          1.10        1.8407    5   1   0         4
                58.38         14.56        1.8353    3   5   0         4
                59.50         17.78        1.8039    3   3   2         8
                59.54         14.67        1.8027    4   4   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
