      Hedenbergite
      Heuer M, Huber A L, Bromiley G D, Fehr K T, Bente K
      Physics and Chemistry of Minerals 32 (2005) 552-563
      Characterization of synthetic hedenbergite (CaFeSi2O6)-petedunnite (CaZnSi2O6)
      solid solution series by X-ray single crystal diffraction
      Sample: hd7gb21
      _database_code_amcsd 0009000
      CELL PARAMETERS:   9.8502  9.0294  5.2584   90.000  105.052   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    451.643
      Density (g/cm3):      3.671
      MAX. ABS. INTENSITY / VOLUME**2:      14.10274929    
      RIR:      1.793
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.71         26.79        6.5488    1   1   0         4
                21.70         12.01        4.7561    2   0   0         2
                22.87          6.22        4.5147    0   2   0         2
                23.41          2.44        4.4132   -1   1   1         4
                31.73          8.56        3.2744    2   2   0         4
                34.63        100.00        3.0077   -2   2   1         4
                34.82         38.71        2.9917    3   1   0         4
                35.86          9.89        2.9080   -3   1   1         4
                40.49         34.58        2.5866   -1   3   1         4
                41.07         47.36        2.5519    2   2   1         4
                41.29         40.89        2.5390    0   0   2         2
                41.54          2.31        2.5243   -1   1   2         4
                43.45          1.12        2.4184    1   3   1         4
                44.22          3.06        2.3781    4   0   0         2
                45.00          4.37        2.3391    3   1   1         4
                47.19         13.36        2.2364    1   1   2         4
                47.49          1.11        2.2231   -3   1   2         4
                47.72          2.38        2.2130    0   2   2         4
                48.42          4.13        2.1829    3   3   0         4
                49.21         23.08        2.1498   -3   3   1         4
                49.85         13.67        2.1240   -4   2   1         4
                51.44          4.99        2.0627    0   4   1         4
                52.29          9.72        2.0314    2   0   2         2
                52.71         12.78        2.0165   -4   0   2         2
                53.75          3.10        1.9801   -1   3   2         4
                54.06          2.03        1.9698   -2   4   1         4
                55.84          1.15        1.9119   -5   1   1         4
                56.64          5.59        1.8868    3   3   1         4
                58.51          1.37        1.8316    1   3   2         4
                58.80          2.09        1.8235    2   4   1         4
                59.54          3.85        1.8028    4   2   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
