      Sarcopside
      Ericsson T, Nord A G
      American Mineralogist 69 (1984) 889-895
      Strong cation ordering in olivine-related (Ni,Fe)-sarcopsides: a combined
      Mossbauer, X-ray and neutron diffraction study
      neutron diffraction
      Locality: synthetic
      _database_code_amcsd 0000956
      CELL PARAMETERS:  10.3630  4.7320  5.9900   90.000   90.910   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    293.699
      Density (g/cm3):      4.070
      MAX. ABS. INTENSITY / VOLUME**2:      14.85548815    
      RIR:      1.704
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                17.19         43.44        5.9892    0   0   1         2
                19.90          1.96        5.1808    2   0   0         2
                24.01          6.91        4.3044    1   1   0         4
                26.20          4.45        3.9494   -2   0   1         2
                26.62         53.76        3.8879    2   0   1         2
                27.90          6.16        3.7130    0   1   1         4
                29.58          1.69        3.5063   -1   1   1         4
                29.69          9.08        3.4940    2   1   0         4
                29.77        100.00        3.4845    1   1   1         4
                34.34          5.76        3.0321   -2   1   1         4
                34.67          3.52        3.0040    2   1   1         4
                34.79         24.33        2.9946    0   0   2         2
                37.43         56.78        2.7898    3   1   0         4
                40.10          4.17        2.6107   -2   0   2         2
                40.43          3.99        2.5904    4   0   0         2
                40.68         11.47        2.5750    2   0   2         2
                41.25         70.56        2.5414   -3   1   1         4
                41.67         13.39        2.5166    3   1   1         4
                42.57         41.49        2.4659   -1   1   2         4
                42.85         23.94        2.4507    1   1   2         4
                43.96          3.22        2.3914   -4   0   1         2
                44.46          7.10        2.3660    0   2   0         2
                44.50         13.17        2.3639    4   0   1         2
                45.67         10.33        2.3066    1   2   0         4
                46.11          5.06        2.2859   -2   1   2         4
                46.40          9.28        2.2722    4   1   0         4
                46.63          2.86        2.2618    2   1   2         4
                48.01          2.29        2.2005    0   2   1         4
                49.08          3.04        2.1551   -1   2   1         4
                49.15          1.03        2.1522    2   2   0         4
                49.21          5.98        2.1500    1   2   1         4
                52.34         13.95        2.0297   -2   2   1         4
                53.28          2.42        1.9964    0   0   3         2
                57.65          2.97        1.8565    0   2   2         4
                59.08         18.74        1.8157   -1   1   3         4
                59.57         14.23        1.8020    5   1   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
