      Fluorapophyllite-(K)
      Chao G Y
      American Mineralogist 56 (1971) 1234-1242
      The refinement of the crystal structure of apophyllite II. Determination of the
      hydrogen positions by X-ray diffraction
      Note: O1-B23 changed to match symmetry constraints
      Locality: Mont. St. Hilaire, Quebec, Canada
      _database_code_amcsd 0000256
      CELL PARAMETERS:   8.9650  8.9650 15.7670   90.000   90.000   90.000
      SPACE GROUP: P4/mnc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1267.213
      Density (g/cm3):      2.377
      MAX. ABS. INTENSITY / VOLUME**2:      5.558568503    
      RIR:      1.092
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.19        100.00        7.7933    1   0   1         8
                16.24         11.76        6.3392    1   1   0         4
                22.77         32.39        4.5340    1   0   3         8
                23.04         28.91        4.4825    2   0   0         4
                25.80          5.21        4.0093    2   1   0         8
                26.25         20.75        3.9418    0   0   4         2
                26.56          2.56        3.8967    2   0   2         8
                26.64         35.65        3.8856    2   1   1        16
                29.01         68.19        3.5737    2   1   2        16
                31.02         10.42        3.3474    1   1   4         8
                32.81         38.16        3.1696    2   2   0         4
                35.03         46.67        2.9747    1   0   5         8
                35.44          5.58        2.9408    2   2   2         8
                35.50         27.64        2.9361    3   0   1         8
                36.81          1.41        2.8350    3   1   0         8
                37.14          5.92        2.8108    2   1   4        16
                37.42          4.88        2.7902    3   1   1        16
                39.21         16.96        2.6677    3   1   2        16
                42.05         68.15        2.4951    3   1   3        16
                42.34         40.79        2.4786    2   1   5        16
                42.49          2.85        2.4701    2   2   4         8
                43.28          7.68        2.4275    1   1   6         8
                44.36          3.61        2.3713    3   2   2        16
                46.94          1.51        2.2476    3   2   3        16
                48.07          4.95        2.1978    2   1   6        16
                48.38          1.92        2.1845    1   0   7         8
                48.75          2.11        2.1691    3   0   5         8
                49.07          7.04        2.1558    4   0   2         8
                49.11          4.59        2.1539    4   1   1        16
                50.25         17.24        2.1082    3   1   5        16
                50.38         18.31        2.1030    3   2   4        16
                50.56          1.45        2.0961    4   1   2        16
                52.03          3.15        2.0410    3   3   2         8
                52.53          1.81        2.0230    2   2   6         8
                53.04         30.92        2.0046    4   2   0         8
                53.50          1.38        1.9886    4   2   1        16
                54.87          1.95        1.9428    4   2   2        16
                56.09          2.63        1.9039    4   1   4        16
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
