      Hydroxylapatite
      Wilson R M, Elliot J C, Dowker S E P
      American Mineralogist 84 (1999) 1406-1414
      Rietveld refinement of the crystallographic structure of human dental
      enamel apatites
      Sample: H6L, synthetic
      _database_code_amcsd 0002281
      CELL PARAMETERS:   9.4081  9.4081  6.8887   90.000   90.000  120.000
      SPACE GROUP: P6_3/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    528.046
      Density (g/cm3):      3.159
      MAX. ABS. INTENSITY / VOLUME**2:      10.27460553    
      RIR:      1.518
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.62         10.76        8.1477    1   0   0         6
                19.59          3.58        5.2605    1   0   1        12
                21.94          2.34        4.7041    1   1   0         6
                25.39          6.09        4.0738    2   0   0         6
                26.64          8.73        3.8847    1   1   1        12
                29.58          1.51        3.5065    2   0   1        12
                30.13         35.22        3.4444    0   0   2         2
                32.78          7.63        3.1725    1   0   2        12
                33.80         16.19        3.0795    2   1   0         6
                37.13         29.75        2.8114    1   2   1        12
                37.13         70.25        2.8114    2   1   1        12
                37.58         49.40        2.7790    1   1   2        12
                38.49         60.88        2.7159    3   0   0         6
                39.79         21.09        2.6302    2   0   2        12
                41.50          3.88        2.5266    3   0   1        12
                45.90          1.26        2.2957    1   2   2        12
                45.90          2.85        2.2957    2   1   2        12
                46.67         17.77        2.2598    1   3   0         6
                46.67          4.86        2.2598    3   1   0         6
                47.43          2.42        2.2259    2   2   1        12
                49.28          2.30        2.1472    3   1   1        12
                49.28          3.97        2.1472    1   3   1        12
                49.64          1.39        2.1327    3   0   2        12
                51.42          3.97        2.0635    1   1   3        12
                52.14          1.02        2.0369    4   0   0         6
                53.17          3.70        2.0004    2   0   3        12
                54.88         28.84        1.9424    2   2   2        12
                56.56          4.20        1.8894    3   1   2        12
                56.56          6.58        1.8894    1   3   2        12
                57.23          1.17        1.8692    2   3   0         6
                58.19          8.83        1.8408    1   2   3        12
                58.19         23.84        1.8408    2   1   3        12
                59.50          2.83        1.8040    3   2   1        12
                59.50          2.24        1.8040    2   3   1        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
