      Fabriesite
      Hansen S, Faelth L
      Zeolites 2 (1982) 162-166
      X-ray study of the nepheline hydrate I structure
      Locality: synthetic
      _database_code_amcsd 0019785
      CELL PARAMETERS:  16.4260 15.0140  5.2235   90.000   90.000   90.000
      SPACE GROUP: Pna2_1    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1288.219
      Density (g/cm3):      2.345
      MAX. ABS. INTENSITY / VOLUME**2:      5.755673504    
      RIR:      1.146
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.51         49.76        8.2130    2   0   0         2
                13.70         46.62        7.5070    0   2   0         2
                18.59         18.86        5.5411    2   2   0         4
                21.84          1.03        4.7249    1   1   1         4
                23.44         91.64        4.4076    2   0   1         2
                24.18          1.30        4.2737    2   3   0         4
                25.18          3.62        4.1065    4   0   0         2
                26.12          1.18        3.9610    4   1   0         4
                27.24          2.95        3.8009    2   2   1         4
                30.40        100.00        3.4139    2   4   0         4
                32.20          2.36        3.2283    4   0   1         2
                35.14         69.87        2.9657    4   2   1         4
                36.51         23.62        2.8577    2   4   1         4
                40.09         36.76        2.6117    0   0   2         1
                42.90         33.95        2.4476    4   4   1         4
                43.33         16.15        2.4248    6   0   1         2
                44.53          3.40        2.3625    2   2   2         4
                45.65          6.08        2.3074    6   2   1         4
                47.75          4.69        2.2118    6   4   0         4
                47.93          5.81        2.2038    4   0   2         2
                48.58          3.36        2.1761    2   6   1         4
                49.36          2.11        2.1438    0   4   2         2
                50.09          3.02        2.1146    4   2   2         4
                51.13          5.34        2.0743    2   4   2         4
                51.69          2.90        2.0533    8   0   0         2
                53.82          3.42        1.9778    4   6   1         4
                55.87          2.65        1.9109    8   0   1         2
                56.20          1.55        1.9004    4   4   2         4
                56.55          4.17        1.8897    6   0   2         2
                56.97         15.51        1.8767    0   8   0         2
                57.81          3.28        1.8519    8   2   1         4
                57.98          3.03        1.8470    6   6   0         4
                59.39          4.88        1.8069    0   6   2         2
                59.59          1.11        1.8014    8   4   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
