      Gottlobite
      Witzke T, Steins M, Doering T, Kolitsch U
      Neues Jahrbuch fur Mineralogie, Monatshefte 2000 (2000) 444-454
      Gottlobite, CaMg(VO4,AsO4)(OH), a new mineral from Friedrichroda, Thuringia, Germany
      Locality: Glucksstern min, Gottlob hill, Friedrichroda, Thuringia, Germany
      _database_code_amcsd 0014906
      CELL PARAMETERS:   7.5100  9.0040  5.9480   90.000   90.000   90.000
      SPACE GROUP: P2_12_12_1
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    402.204
      Density (g/cm3):      3.324
      MAX. ABS. INTENSITY / VOLUME**2:      11.18160869    
      RIR:      1.570
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                20.78         15.53        4.9629    0   1   1         4
                22.94         12.24        4.5020    0   2   0         2
                24.97         41.55        4.1405    1   1   1         4
                26.81          5.36        3.8613    1   2   0         4
                27.58          3.98        3.7550    2   0   0         2
                28.88          1.97        3.5897    0   2   1         4
                29.94         12.99        3.4657    2   1   0         4
                32.09          6.84        3.2387    1   2   1         4
                32.75        100.00        3.1752    2   0   1         4
                34.79          1.49        2.9945    2   1   1         4
                35.03         27.50        2.9740    0   0   2         2
                36.17          5.40        2.8836    2   2   0         4
                36.96          1.16        2.8239    0   1   2         4
                37.47         42.79        2.7870    1   3   0         4
                39.59         36.12        2.6433    1   1   2         4
                40.36         49.12        2.5948    2   2   1         4
                41.55         45.38        2.5237    1   3   1         4
                42.29          3.87        2.4814    0   2   2         4
                44.66         12.82        2.3562    1   2   2         4
                44.89         18.45        2.3445    2   3   0         4
                45.16          5.46        2.3314    2   0   2         4
                46.73          5.99        2.2569    2   1   2         4
                47.22          2.31        2.2351    3   1   1         4
                49.06          1.67        2.1562    1   4   0         4
                51.24          5.30        2.0702    2   2   2         4
                52.23         14.17        2.0336    1   3   2         4
                55.25          1.72        1.9307    2   4   0         4
                55.50          4.19        1.9224    3   3   0         4
                56.95          9.87        1.8775    4   0   0         2
                57.03          7.82        1.8750    1   1   3         4
                57.09          1.93        1.8733    3   1   2         4
                58.18          1.11        1.8412    2   3   2         4
                58.35          3.07        1.8364    2   4   1         4
                58.60         16.79        1.8292    3   3   1         4
                59.12          2.35        1.8145    0   2   3         4
                59.83          8.72        1.7948    0   4   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
