      Hydrocalumite
      Sacerdoti M, Passaglia E
      Neues Jahrbuch fur Mineralogie, Monatshefte 1988 (1988) 462-475
      Hydrocalumite from Latium, Italy: its crystal structure and relationship
      with related synthetic phases
      Note: this is the structure of the subcell, not the true cell
      Locality: Montalto di Castro, Viterbo, Latium, Italy
      _database_code_amcsd 0014832
      CELL PARAMETERS:  10.0200  5.7510 16.2860   90.000  104.220   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    909.726
      Density (g/cm3):      2.128
      MAX. ABS. INTENSITY / VOLUME**2:      10.47432485    
      RIR:      2.298
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.02        100.00        7.8935    0   0   2         2
                26.22         28.59        3.9467    0   0   4         2
                26.86         20.73        3.8537   -1   1   3         4
                27.65         10.31        3.7460    2   0   2         2
                29.51          1.51        3.5144   -2   0   4         2
                30.54          2.00        3.3990    1   1   3         4
                36.13         21.16        2.8864   -3   1   1         4
                36.28          9.44        2.8755    0   2   0         2
                36.89          1.25        2.8290    0   2   1         4
                38.09          1.86        2.7430   -3   1   3         4
                38.70          2.00        2.7018    0   2   2         4
                39.78          1.90        2.6312    0   0   6         2
                40.76          5.87        2.5702   -3   1   4         4
                41.56          4.98        2.5234    0   2   3         4
                41.57          3.29        2.5225    1   1   5         4
                41.96          1.85        2.4999   -4   0   2         2
                42.09          5.72        2.4930    3   1   2         4
                42.86         11.62        2.4502   -2   2   2         4
                43.26          4.03        2.4282    4   0   0         2
                44.36          7.81        2.3710   -3   1   5         4
                44.97          3.53        2.3406   -4   0   4         2
                45.31          7.08        2.3241    0   2   4         4
                46.01          9.30        2.2907    3   1   3         4
                46.21          4.77        2.2810    2   2   2         4
                47.43          4.47        2.2255   -2   2   4         4
                48.59          2.63        2.1756    4   0   2         2
                48.73          1.75        2.1698   -3   1   6         4
                49.05         10.05        2.1566   -1   1   7         4
                49.80          1.77        2.1260    0   2   5         4
                50.29          5.50        2.1068    2   0   6         2
                50.64          1.20        2.0930    3   1   4         4
                51.69          1.10        2.0535   -4   0   6         2
                52.94          1.97        2.0083   -2   0   8         2
                53.54          3.89        1.9874    2   2   4         4
                53.74          2.92        1.9805   -3   1   7         4
                53.95          1.01        1.9734    0   0   8         2
                54.30          2.52        1.9617    1   1   7         4
                54.92          2.68        1.9412    0   2   6         4
                55.36          2.41        1.9269   -2   2   6         4
                55.88          1.64        1.9104    3   1   5         4
                57.44          1.21        1.8627   -4   2   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
