      Diopside
      Bindi L, Downs R T, Harlow G E, Safonov O G, Litvin Y A, Perchuk L L, Uchida H, Menchetti S
      American Mineralogist 91 (2006) 802-808
      Compressibility of synthetic potassium-rich clinopyroxene:
      In situ high-pressure single-crystal X-ray study
      Sample: 939-1, in air
      _database_code_amcsd 0004146
      CELL PARAMETERS:   9.6912  8.8986  5.2531   90.000  105.990   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    435.490
      Density (g/cm3):      3.307
      MAX. ABS. INTENSITY / VOLUME**2:      8.526836778    
      RIR:      1.204
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                23.21          4.01        4.4493    0   2   0         2
                28.40          2.88        3.6497    1   1   1         4
                31.11          8.79        3.3384    0   2   1         4
                32.31         24.32        3.2174    2   2   0         4
                34.93        100.00        2.9828   -2   2   1         4
                35.55         27.11        2.9320    3   1   0         4
                36.19         36.36        2.8819   -3   1   1         4
                36.93          1.27        2.8264    1   3   0         4
                40.95         23.71        2.5592   -1   3   1         4
                41.42          1.86        2.5310   -2   0   2         2
                41.53         40.55        2.5249    0   0   2         2
                41.86         40.93        2.5060    2   2   1         4
                44.13          1.32        2.3830    1   3   1         4
                46.02         17.15        2.2901    3   1   1         4
                47.75          9.43        2.2117    1   1   2         4
                48.02          1.57        2.2000   -2   2   2         4
                48.11          9.86        2.1960    0   2   2         4
                49.33          9.43        2.1449    3   3   0         4
                49.82         16.53        2.1251   -3   3   1         4
                50.52          8.35        2.0978   -4   2   1         4
                51.42          1.06        2.0634    4   2   0         4
                52.17         19.16        2.0359    0   4   1         4
                52.89         10.69        2.0100   -4   0   2         2
                53.15          6.48        2.0009    2   0   2         2
                54.16          7.38        1.9664   -1   3   2         4
                57.82          2.07        1.8515    3   3   1         4
                58.75          2.29        1.8248    2   2   2         4
                58.79          6.45        1.8237    5   1   0         4
                59.30          3.21        1.8094    1   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
