      Freudenbergite
      Ishiguro T, Tanaka K, Marumo F, Ismail M G M U, Hirano S, Somiya S
      Acta Crystallographica B34 (1978) 255-256
      Freudenbergite
      Locality: synthetic
      Note: anisoU's from ICSD
      _database_code_amcsd 0009624
      CELL PARAMETERS:  12.2670  3.8230  6.4830   90.000  107.160   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    290.497
      Density (g/cm3):      4.006
      MAX. ABS. INTENSITY / VOLUME**2:      11.12318569    
      RIR:      1.296
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.62         36.15        6.1944    0   0   1         2
                17.57         25.82        5.8605    2   0   0         2
                27.68         27.20        3.7416    2   0   1         2
                28.52        100.00        3.6346    1   1   0         4
                33.03         28.39        3.1489   -2   0   2         2
                33.60         56.65        3.0972    0   0   2         2
                34.52         34.96        3.0166    1   1   1         4
                34.54         32.63        3.0149   -4   0   1         2
                35.57          6.05        2.9302    4   0   0         2
                38.25         39.25        2.7325    3   1   0         4
                38.49         45.90        2.7155   -3   1   1         4
                41.37         10.72        2.5343   -4   0   2         2
                42.47         12.89        2.4716   -1   1   2         4
                42.76          4.63        2.4553    2   0   2         2
                43.99         14.25        2.3902    4   0   1         2
                45.21          4.36        2.3289    3   1   1         4
                45.86          3.72        2.2977   -3   1   2         4
                46.72          9.09        2.2576    1   1   2         4
                51.38         51.02        2.0648    0   0   3         2
                51.53          2.05        2.0592   -5   1   1         4
                51.94         50.22        2.0440   -6   0   1         2
                53.22          2.58        1.9984    5   1   0         4
                53.58          2.43        1.9862   -4   0   3         2
                54.55          2.04        1.9535    6   0   0         2
                55.30          2.75        1.9289   -6   0   2         2
                55.81          3.22        1.9126   -5   1   2         4
                55.85         57.75        1.9115    0   2   0         2
                57.19          1.31        1.8703   -1   1   3         4
                58.69          2.09        1.8265    0   2   1         4
                59.02          1.73        1.8173    2   2   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
