      Kirschsteinite
      Folco L, Mellini M
      European Journal of Mineralogy 9 (1997) 969-973
      Crystal chemistry of meteoritic kirschsteinite
      Sample: KIR1
      _database_code_amcsd 0006700
      CELL PARAMETERS:   4.8770 11.1660  6.4480   90.000   90.000   90.000
      SPACE GROUP: Pbnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    351.136
      Density (g/cm3):      3.414
      MAX. ABS. INTENSITY / VOLUME**2:      10.37196308    
      RIR:      1.418
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.45         45.06        5.5830    0   2   0         2
                23.11          8.76        4.4693    1   1   0         4
                24.49         21.83        4.2207    0   2   1         4
                26.61          9.99        3.8897    1   0   1         4
                28.21         33.19        3.6732    1   1   1         8
                28.21         10.97        3.6730    1   2   0         4
                32.24          5.34        3.2240    0   0   2         2
                32.58          5.56        3.1915    1   2   1         8
                35.22         71.47        2.9588    1   3   0         4
                37.40         20.34        2.7919    0   2   2         4
                37.41          8.16        2.7915    0   4   0         2
                38.89         66.07        2.6892    1   3   1         8
                40.04        100.00        2.6147    1   1   2         8
                40.90         15.30        2.5617    0   4   1         4
                43.07          6.25        2.4385    2   0   0         2
                43.36         14.97        2.4230    1   2   2         8
                43.37         10.49        2.4227    1   4   0         4
                44.14          6.16        2.3824    2   1   0         4
                47.23          6.05        2.2347    2   1   1         8
                48.49         11.94        2.1799    1   3   2         8
                50.17          1.56        2.1114    2   2   1         8
                52.06          1.07        2.0397    2   3   0         4
                52.32          6.21        2.0305    1   5   0         4
                55.05          6.43        1.9370    1   1   3         8
                55.06          2.13        1.9367    1   5   1         8
                55.70          1.10        1.9160    2   1   2         8
                57.70          2.85        1.8551    1   2   3         8
                58.34         60.20        1.8366    2   2   2         8
                58.34         24.31        1.8365    2   4   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
