      Mutinaite
      van Koningsveld H
      Acta Crystallographica B46 (1990) 731-735
      High-temperature (350 K) orthorhombic framework structure of zeolite H-ZSM-5
      Locality: synthetic
      Note: anisotropic thermal parameters obtained from ICSD
      _database_code_amcsd 0009842
      CELL PARAMETERS:  20.0780 19.8940 13.3720   90.000   90.000   90.000
      SPACE GROUP: Pnma      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   5341.201
      Density (g/cm3):      1.793
      MAX. ABS. INTENSITY / VOLUME**2:      8.580767800    
      RIR:      2.234
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.23        100.00       11.1296    1   0   1         4
                 9.25         72.33       11.0979    0   1   1         4
                10.23         46.92       10.0390    2   0   0         2
                10.33         50.86        9.9470    0   2   0         2
                10.58         24.41        9.7129    1   1   1         8
                11.46          1.54        8.9625    2   1   0         4
                13.86          1.42        7.4166    1   2   1         8
                15.39          6.21        6.6860    0   0   2         2
                16.22         13.65        6.3435    1   0   2         4
                17.20         14.33        5.9849    3   0   1         4
                17.33          8.53        5.9409    0   3   1         4
                18.08          8.98        5.6968    1   3   1         8
                18.51          7.34        5.5648    2   0   2         4
                18.57          4.60        5.5490    0   2   2         4
                18.62          1.39        5.5332    2   3   0         4
                19.27          2.92        5.3485    1   2   2         8
                20.11          1.40        5.1282    3   2   1         8
                20.55          3.78        5.0195    4   0   0         2
                20.74          5.80        4.9735    0   4   0         2
                22.43          3.54        4.6018    3   1   2         8
                23.74          1.53        4.3514    1   0   3         4
                23.75          3.01        4.3495    0   1   3         4
                24.24          1.43        4.2627    2   3   2         8
                24.32          6.61        4.2490    4   2   1         8
                25.39          1.22        4.0738    2   0   3         4
                25.85          2.51        4.0022    4   3   0         4
                26.88          1.65        3.8508    3   3   2         8
                26.92         44.74        3.8459    5   0   1         4
                27.15         36.48        3.8136    0   5   1         4
                27.65         15.36        3.7466    1   5   1         8
                27.93         22.71        3.7099    3   0   3         4
                28.01          1.80        3.6993    0   3   3         4
                28.01          1.03        3.6989    2   5   0         4
                28.49         18.39        3.6381    1   3   3         8
                28.90          1.30        3.5871    5   2   1         8
                29.85          1.99        3.4760    3   2   3         8
                30.22          5.90        3.4340    4   3   2         8
                30.60          1.42        3.3920    5   1   2         8
                30.80          1.08        3.3706    1   5   2         8
                31.03          2.35        3.3463    6   0   0         2
                31.16          1.71        3.3329    4   0   3         4
                31.33          2.50        3.3157    0   6   0         2
                31.50          4.89        3.2976    1   0   4         4
                32.11          1.12        3.2366    2   5   2         8
                33.24          1.70        3.1301    1   2   4         8
                34.19          5.99        3.0448    3   5   2         8
                34.92          4.93        2.9834    5   0   3         4
                35.10          5.01        2.9683    0   5   3         4
                35.50          4.61        2.9363    1   5   3         8
                36.51          1.31        2.8577    5   2   3         8
                38.32          2.77        2.7276    6   3   2         8
                40.22          3.10        2.6033    5   5   2         8
                40.55          1.00        2.5830    7   3   1         8
                41.79          1.85        2.5097    8   0   0         2
                42.20          1.25        2.4867    0   8   0         2
                42.25          1.17        2.4835    3   0   5         4
                42.31          1.05        2.4803    0   3   5         4
                43.57          1.64        2.4120    7   0   3         4
                43.96          1.08        2.3916    6   5   2         8
                43.98          1.45        2.3906    3   5   4         8
                44.20          1.16        2.3795    1   7   3         8
                45.40          1.01        2.3195    4   7   2         8
                52.95          2.79        2.0078   10   0   0         2
                52.97          3.13        2.0071    8   0   4         4
                53.31          1.28        1.9953    0   8   4         4
                53.37          1.64        1.9931    4   8   3         8
                53.48          3.91        1.9894    0  10   0         2
                53.60          1.05        1.9855    1   8   4         8
                54.74          1.63        1.9471    4   3   6         8
                57.29          1.80        1.8672    3   5   6         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
