      Yavapaiite
      Graeber E J, Rosenzweig A
      American Mineralogist 56 (1971) 1917-1933
      The crystal structures of yavapaiite, KFe(SO4)2, and goldichite, KFe(SO4)2.4H2O
      _database_code_amcsd 0000263
      CELL PARAMETERS:   8.1520  5.1530  7.8770   90.000   94.900   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    329.682
      Density (g/cm3):      2.891
      MAX. ABS. INTENSITY / VOLUME**2:      11.87879667    
      RIR:      1.918
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.10        100.00        7.8482    0   0   1         2
                23.74          9.37        4.3512    1   1   0         4
                25.47         36.82        4.0611    2   0   0         2
                26.37          1.27        3.9241    0   0   2         2
                26.67         60.79        3.8815   -1   1   1         4
                27.70         14.59        3.7396   -2   0   1         2
                27.74         29.85        3.7337    1   1   1         4
                29.75         39.90        3.4873    2   0   1         2
                34.93         82.63        2.9828   -1   1   2         4
                36.61         38.87        2.8499    1   1   2         4
                38.59          4.96        2.7087    2   0   2         2
                40.02          3.41        2.6161    0   0   3         2
                40.66         26.34        2.5765    0   2   0         2
                43.86         40.77        2.3967    3   1   0         4
                44.94          1.16        2.3422   -3   1   1         4
                46.05          6.88        2.2888   -1   1   3         4
                48.06          1.62        2.1981    1   1   3         4
                49.12         11.28        2.1537    0   2   2         4
                49.91          5.77        2.1217   -2   2   1         4
                49.99          4.60        2.1184    2   0   3         2
                50.01          4.78        2.1179   -3   1   2         4
                51.18          1.58        2.0723    2   2   1         4
                52.31          5.20        2.0306    4   0   0         2
                53.76          1.07        1.9799    3   1   2         4
                54.29          2.51        1.9621    0   0   4         2
                54.93         10.10        1.9408   -2   2   2         4
                55.38          1.18        1.9263    4   0   1         2
                57.21          2.15        1.8698   -4   0   2         2
                57.30          8.39        1.8668    2   2   2         4
                58.30          1.70        1.8378   -3   1   3         4
                58.37          2.12        1.8357    0   2   3         4
                58.61         10.28        1.8289   -2   0   4         2
                58.92          3.65        1.8201   -1   1   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
