      Jennite
      Bonaccorsi E, Merlino S, Taylor H F W
      Cement and Concrete Research 34 (2004) 1481-1488
      The crystal structure of jennite, Ca9Si6O18(OH)6*8H2O
      Locality: Fuka, Japan
      _database_code_amcsd 0012177
      CELL PARAMETERS:  10.5760  7.2650 10.9310  101.300   96.980  109.650
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    759.496
      Density (g/cm3):      2.349
      MAX. ABS. INTENSITY / VOLUME**2:      10.44448452    
      RIR:      2.075
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.78        100.00       10.4961    0   0   1         2
                10.53          2.21        9.7528    1   0   0         2
                15.79          9.05        6.5156    1   0   1         2
                20.34          1.41        5.0707   -1   0   2         2
                20.42          1.06        5.0509    0   1   1         2
                21.30          5.39        4.8438   -1  -1   1         2
                21.78          6.02        4.7378    0  -1   2         2
                23.19          4.63        4.4545   -2   1   1         2
                25.03          4.72        4.1312   -1  -1   2         2
                26.35          2.35        3.9271   -1   1   2         2
                29.12          1.18        3.5601   -1   2   0         2
                29.65         13.57        3.4987    0   0   3         2
                29.82          4.51        3.4786    0  -1   3         2
                29.90          3.50        3.4698   -3   1   0         2
                31.14          4.37        3.3346    2  -2   1         2
                31.39          2.43        3.3094    0   2   0         2
                31.47          8.20        3.3005   -3   0   1         2
                31.79          1.08        3.2688    1  -1   3         2
                31.85          1.77        3.2623    1  -2   2         2
                31.90          2.59        3.2578    2   0   2         2
                32.33          1.48        3.2151    3  -1   1         2
                32.65          5.77        3.1847   -1   2   1         2
                34.08          7.30        3.0551   -3   0   2         2
                34.62          5.08        3.0082    2  -2   2         2
                35.34         11.39        2.9492    0   2   1         2
                35.44         11.91        2.9413    3   0   1         2
                35.68          1.74        2.9216   -3   2   0         2
                36.68          9.09        2.8451    3  -2   1         2
                36.86         10.17        2.8313    1   2   0         2
                37.44          1.08        2.7889    3  -1   2         2
                37.47          4.75        2.7872    1  -2   3         2
                37.50          2.54        2.7850   -3   2   1         2
                37.54          1.30        2.7816    0  -2   3         2
                38.62          2.00        2.7072   -1   2   2         2
                38.72          1.56        2.7004   -2   2   2         2
                39.12          9.44        2.6737   -1   0   4         2
                39.23          9.71        2.6666   -3   0   3         2
                39.89          2.54        2.6240    0   0   4         2
                40.46          4.41        2.5886    2  -2   3         2
                40.54          1.83        2.5840   -3  -1   2         2
                41.35          1.08        2.5354   -2   0   4         2
                41.52          1.47        2.5255    0   2   2         2
                43.08          1.71        2.4382    4   0   0         2
                46.27          1.26        2.2784    0  -3   1         2
                46.33          1.24        2.2754    4   0   1         2
                48.06          1.47        2.1983   -3   2   3         2
                51.70          1.71        2.0528   -3  -2   1         2
                51.79          1.47        2.0496   -3  -2   2         2
                53.36          2.19        1.9935    3  -2   4         2
                53.61          2.64        1.9848    5  -2   1         2
                53.71          1.91        1.9815    3   2   0         2
                54.19          1.04        1.9653   -1  -2   5         2
                54.24          1.12        1.9635   -2   2   4         2
                54.55          1.09        1.9534   -3   0   5         2
                54.55          2.02        1.9533    1   2   3         2
                56.67          1.82        1.8859    2  -2   5         2
                58.07          1.47        1.8442   -3  -2   4         2
                58.17          2.56        1.8415    0   2   4         2
                59.31          1.03        1.8092   -5   2   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
