      Sanderite
      Ma H, Bish D L, Wang H W, Chipera S J
      American Mineralogist 94 (2009) 622-625
      Determination of the crystal structure of sanderite, MgSO4*2H2O,
      by X-ray powder diffraction and the charge flipping method
      Locality: synthetic
      Note: x-coordinate of O4 changed by the author
      _database_code_amcsd 0004915
      CELL PARAMETERS:   8.8932  8.4881 12.4401   90.000   90.000   90.000
      SPACE GROUP: P2_12_12_1
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    939.058
      Density (g/cm3):      2.273
      MAX. ABS. INTENSITY / VOLUME**2:      3.594504148    
      RIR:      0.738
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.21         42.73        7.2347    1   0   1         4
                14.67         36.96        7.0115    0   1   1         4
                18.71         40.63        5.5060    1   1   1         4
                20.56          3.50        5.0172    0   1   2         4
                23.23         76.21        4.4466    2   0   0         2
                23.64          2.03        4.3697    1   1   2         4
                24.35         97.54        4.2441    0   2   0         2
                24.69          1.17        4.1872    2   0   1         4
                25.75          5.32        4.0167    0   2   1         4
                26.27         37.56        3.9389    2   1   0         4
                27.56         14.64        3.7582    1   0   3         4
                27.58         27.95        3.7551    2   1   1         4
                27.80          3.50        3.7259    0   1   3         4
                28.31         21.31        3.6607    1   2   1         4
                30.20         18.79        3.4365    1   1   3         4
                31.86         54.68        3.2615    1   2   2         4
                33.46        100.00        3.1100    0   0   4         2
                33.90          1.60        3.0701    2   2   0         4
                34.34         11.86        3.0326    2   0   3         4
                34.95         24.61        2.9807    2   2   1         4
                35.70          1.58        2.9202    0   1   4         4
                36.17         14.70        2.8837    3   0   1         4
                36.53         23.92        2.8558    2   1   3         4
                37.10         17.32        2.8136    1   2   3         4
                37.31          2.95        2.7986    3   1   0         4
                37.87         19.77        2.7589    0   3   1         4
                37.95          1.49        2.7530    2   2   2         4
                38.28         59.20        2.7304    3   1   1         4
                38.78          1.05        2.6962    1   3   0         4
                39.72         30.17        2.6350    1   3   1         4
                41.13          6.59        2.5485    2   0   4         4
                41.81          1.21        2.5086    0   2   4         4
                42.54         15.04        2.4674    2   2   3         4
                43.03         15.78        2.4409    2   1   4         4
                43.23          1.40        2.4303    3   2   0         4
                43.52          1.44        2.4144    1   2   4         4
                43.58          2.98        2.4116    3   0   3         4
                43.88          3.02        2.3960    1   0   5         4
                44.09         12.25        2.3852    3   2   1         4
                44.89          1.80        2.3443    2   3   1         4
                45.40          6.19        2.3197    3   1   3         4
                45.68          5.03        2.3059    1   1   5         4
                46.66          7.88        2.2604    1   3   3         4
                48.28          1.59        2.1886    4   0   1         4
                48.37          2.02        2.1849    2   2   4         4
                48.70          3.05        2.1712    2   0   5         4
                49.19          5.77        2.1507    4   1   0         4
                49.30          1.67        2.1464    0   2   5         4
                49.90          4.54        2.1220    0   4   0         2
                49.97          5.33        2.1193    4   1   1         4
                50.64          4.13        2.0929    0   3   4         4
                50.81          1.78        2.0865    1   2   5         4
                50.97          5.41        2.0803    3   1   4         4
                52.13          3.33        2.0372    1   3   4         4
                52.16          7.98        2.0362    1   4   1         4
                52.26         10.44        2.0327    4   1   2         4
                52.62          4.58        2.0196    3   3   1         4
                52.77          1.57        2.0141    0   1   6         4
                54.22         13.72        1.9644    1   1   6         4
                54.38         16.71        1.9590    1   4   2         4
                55.73          5.46        1.9151    2   4   0         4
                55.92          1.54        1.9092    4   1   3         4
                56.42          1.75        1.8936    2   3   4         4
                56.45          2.80        1.8928    2   4   1         4
                57.25         10.08        1.8684    0   3   5         4
                57.55          8.43        1.8595    3   1   5         4
                58.62          9.62        1.8285    1   3   5         4
                58.80          2.30        1.8234    1   2   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
