      Phlogopite
      Laurora A, Brigatti M F, Mottana A, Malferrari D, Caprilli E
      American Mineralogist 92 (2007) 468-480
      Crystal chemistry of trioctahedral micas in alkaline and subalkaline volcanic
      rocks: A case study from Mt. Sassetto (Tolfa district, Latium, central Italy)
      Locality: Mt. Sassetto, Tolfa district, Latium, Italy
      Sample: MS5
      Note: 1M polytype
      _database_code_amcsd 0004298
      CELL PARAMETERS:   5.3314  9.2290 10.1801   90.000  100.051   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    493.209
      Density (g/cm3):      3.069
      MAX. ABS. INTENSITY / VOLUME**2:      13.26007468    
      RIR:      2.017
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.25        100.00       10.0239    0   0   1         2
                22.37          4.69        4.6145    0   2   0         2
                22.63          6.30        4.5630    1   1   0         4
                23.41          1.77        4.4131   -1   1   1         4
                26.30          6.22        3.9340    1   1   1         4
                28.30         17.08        3.6620   -1   1   2         4
                30.58         23.20        3.3948    0   2   2         4
                31.08         30.74        3.3413    0   0   3         2
                33.07         21.09        3.1450    1   1   2         4
                35.77         13.34        2.9148   -1   1   3         4
                38.63          6.31        2.7063    0   2   3         4
                39.42          1.39        2.6542    1   3   0         4
                39.88         17.95        2.6248    2   0   0         2
                39.90         35.97        2.6237   -1   3   1         4
                41.62          2.38        2.5198    1   1   3         4
                41.86          4.48        2.5060    0   0   4         2
                43.10          9.83        2.4371    2   0   1         2
                43.12         19.37        2.4362   -1   3   2         4
                45.78          1.84        2.3015   -2   2   1         4
                46.20          2.55        2.2815    2   2   0         4
                46.56          2.83        2.2650   -2   0   3         2
                46.57          5.62        2.2644    1   3   2         4
                46.92          2.62        2.2485    0   4   1         4
                47.87          2.39        2.2065   -2   2   2         4
                48.62          8.29        2.1745    2   0   2         2
                48.63         16.64        2.1738   -1   3   3         4
                49.09          1.47        2.1550    2   2   1         4
                53.04          2.90        2.0048    0   0   5         2
                53.33          4.19        1.9947   -2   0   4         2
                53.34          8.10        1.9943    1   3   3         4
                55.94          1.85        1.9086    2   0   3         2
                55.96          3.75        1.9081   -1   3   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
