      Carpathite
      Echigo T, Kimata M, Maruoka T
      American Mineralogist 92 (2007) 1262-1269
      Crystal-chemical and carbon-isotopic characteristics of karpatite (C24H12) from
      the Picacho Peak Area, San Benito County, California: Evidences for the
      hydrothermal formation
      Locality: Picacho Peak Area, San Benito County, California, USA
      _database_code_amcsd 0004412
      CELL PARAMETERS:  16.0940  4.6900 10.0490   90.000  110.790   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    709.119
      Density (g/cm3):      1.406
      MAX. ABS. INTENSITY / VOLUME**2:      3.247046743    
      RIR:      1.078
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.94        100.00        9.3947    0   0   1         2
                13.67         75.56        7.5230    2   0   0         2
                14.16         45.18        7.2634   -2   0   1         2
                20.38          7.66        5.0609    2   0   1         2
                21.37          6.18        4.8280   -2   0   2         2
                21.97          5.73        4.6973    0   0   2         2
                23.06          2.51        4.4775    1   1   0         4
                25.74          3.96        4.0188   -4   0   1         2
                26.00         40.08        3.9799    2   1   0         4
                26.26         23.30        3.9400   -2   1   1         4
                26.64          4.07        3.8857    1   1   1         4
                27.53          4.13        3.7615    4   0   0         2
                28.54          2.29        3.6317   -4   0   2         2
                29.61         78.82        3.5032   -3   1   1         4
                30.17          1.84        3.4400    2   1   1         4
                30.30         24.61        3.4256    3   1   0         4
                30.86          1.88        3.3641   -2   1   2         4
                31.07          2.43        3.3425   -2   0   3         2
                33.24          1.40        3.1297    4   0   1         2
                33.76          2.36        3.0825    1   1   2         4
                34.11         24.67        3.0517   -4   1   1         4
                35.52          1.88        2.9343    4   1   0         4
                39.44          3.25        2.6527   -5   1   1         4
                45.87          1.25        2.2969   -6   1   2         4
                46.60          1.43        2.2632    2   1   3         4
                48.57          1.86        2.1766   -1   1   4         4
                50.46          1.25        2.1001    0   1   4         4
                51.13          1.77        2.0744    3   1   3         4
                51.66          2.51        2.0545   -7   1   2         4
                53.58          2.79        1.9862   -4   0   5         2
                54.83          2.14        1.9440    6   0   2         2
                56.38          3.27        1.8949   -5   2   1         4
                57.35          1.29        1.8654   -5   2   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
