      Wonesite
      Kogure T, Miyawaki R, Banno Y
      American Mineralogist 90 (2005) 725-731
      The true structure of wonesite, an interlayer-deficient trioctahedral sodium mica
      _database_code_amcsd 0003769
      CELL PARAMETERS:   5.3100  9.1800  9.7540   96.200   96.500   89.900
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    469.621
      Density (g/cm3):      2.851
      MAX. ABS. INTENSITY / VOLUME**2:      10.85623756    
      RIR:      1.778
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.66        100.00        9.6341    0   0   1         2
                21.42          1.95        4.8170    0   0   2         2
                22.50          4.55        4.5884   -1   1   0         2
                22.63         14.85        4.5629    0   2   0         2
                22.71         11.26        4.5465    1   1   0         2
                23.61          4.92        4.3764   -1  -1   1         2
                23.98          2.41        4.3086    0  -2   1         2
                24.52          9.30        4.2158   -1   1   1         2
                25.39          7.44        4.0731    1  -1   1         2
                26.12          3.54        3.9609    0   2   1         2
                26.61          1.15        3.8897    1   1   1         2
                28.88          3.65        3.5900   -1  -1   2         2
                29.57         12.37        3.5081    0  -2   2         2
                31.96          8.52        3.2512    1  -1   2         2
                32.37         33.51        3.2114    0   0   3         2
                33.06          2.71        3.1466    0   2   2         2
                33.78          7.30        3.0808    1   1   2         2
                36.83          5.37        2.8339   -1  -1   3         2
                37.69          1.46        2.7715    0  -2   3         2
                38.91          4.26        2.6875   -1   1   3         2
                39.52          1.15        2.6474   -1   3   0         2
                39.68          6.88        2.6378    2   0   0         2
                39.75          8.05        2.6332   -1  -3   1         2
                39.90          4.08        2.6232    1   3   0         2
                39.94          3.99        2.6212   -2   0   1         2
                40.64          3.79        2.5775    1  -3   1         2
                41.46         18.85        2.5288   -1   3   1         2
                41.94          3.34        2.5015    0   2   3         2
                42.43         15.53        2.4735    2   0   1         2
                42.60         14.05        2.4644   -1  -3   2         2
                46.14          8.23        2.2843   -1   3   2         2
                47.78          8.85        2.2102    2   0   2         2
                48.02          7.87        2.1998   -1  -3   3         2
                48.70          5.34        2.1710    1   3   2         2
                48.91          4.80        2.1625   -2   0   3         2
                50.95          7.16        2.0813    1  -3   3         2
                53.00          2.91        2.0063   -1   3   3         2
                53.74          1.46        1.9804    0   4   2         2
                55.16          1.20        1.9334    2   0   3         2
                55.37          2.36        1.9268    0   0   5         2
                55.46          1.43        1.9238   -1  -3   4         2
                55.98          1.22        1.9072   -2   2   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
