      Roedderite
      Alietti E, Brigatti M F, Capedri S, Poppi L
      Mineralogical Magazine 58 (1994) 655-662
      The roedderite-chayesite series from Spanish lamproites:
      crystal chemical characterization
      Locality: Cancarix, Albacete province, Spain
      _database_code_amcsd 0014513
      CELL PARAMETERS:  10.1350 10.1350 14.3200   90.000   90.000  120.000
      SPACE GROUP: P6/mcc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1273.858
      Density (g/cm3):      2.622
      MAX. ABS. INTENSITY / VOLUME**2:      6.387578031    
      RIR:      1.137
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.36         36.68        7.1600    0   0   2         2
                18.57         13.99        5.5481    1   0   2        12
                20.35         39.91        5.0675    1   1   0         6
                23.54         28.58        4.3886    2   0   0         6
                25.00         39.91        4.1363    1   1   2        12
                27.68         51.93        3.7417    2   0   2        12
                28.96         28.94        3.5800    0   0   4         2
                31.31          6.61        3.3175    2   1   0        12
                31.33         14.12        3.3149    1   0   4        12
                32.16        100.00        3.2319    2   1   1        24
                34.60          8.78        3.0101    2   1   2        24
                35.63          1.42        2.9257    3   0   0         6
                35.65         50.90        2.9239    1   1   4        12
                37.65         57.68        2.7741    2   0   4        12
                38.37         12.92        2.7242    2   1   3        24
                41.38         25.45        2.5338    2   2   0         6
                43.15          6.32        2.4343    3   1   0        12
                43.80          5.39        2.3999    3   1   1        24
                44.02          3.76        2.3886    2   2   2        12
                46.55          1.36        2.2654    3   0   4        12
                48.76         10.58        2.1686    3   1   3        24
                50.51          7.58        2.0980    4   0   2        12
                50.55          1.28        2.0967    2   0   6        12
                51.29          3.14        2.0682    2   2   4        12
                52.79          1.61        2.0136    3   2   0        12
                52.80         13.26        2.0130    3   1   4        24
                55.73          1.23        1.9153    4   1   0        12
                56.27          4.74        1.8984    4   1   1        24
                57.17          1.33        1.8708    4   0   4        12
                57.71         14.62        1.8548    3   1   5        24
                57.90          3.27        1.8494    3   0   6        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
