      Fluorapatite
      Naray-Szabo S
      Zeitschrift fur Kristallographie 75 (1930) 387-398
      The structure of apatite (Ca F) Ca4 (P O4)3
      _cod_database_code 1011044
      _database_code_amcsd 0017946
      CELL PARAMETERS:   9.3700  9.3700  6.8800   90.000   90.000  120.000
      SPACE GROUP: P6_3/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    523.116
      Density (g/cm3):      3.201
      MAX. ABS. INTENSITY / VOLUME**2:      10.00364943    
      RIR:      1.459
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.67         13.98        8.1147    1   0   0         6
                19.64         11.58        5.2477    1   0   1        12
                25.49          9.84        4.0573    2   0   0         6
                26.73          1.66        3.8724    1   1   1        12
                29.68          7.34        3.4949    2   0   1        12
                30.17         37.11        3.4400    0   0   2         2
                32.83          8.28        3.1672    1   0   2        12
                33.94         18.78        3.0671    2   1   0         6
                37.27         26.04        2.8013    1   2   1        12
                37.27         73.96        2.8013    2   1   1        12
                37.67         32.38        2.7728    1   1   2        12
                38.65         52.20        2.7049    3   0   0         6
                39.89         26.24        2.6239    2   0   2        12
                41.66          5.33        2.5173    3   0   1        12
                46.04          4.09        2.2893    2   1   2        12
                46.87         20.33        2.2506    1   3   0         6
                46.87          2.02        2.2506    3   1   0         6
                49.48          3.05        2.1391    3   1   1        12
                49.48          4.87        2.1391    1   3   1        12
                49.79          2.04        2.1263    3   0   2        12
                51.52          5.40        2.0598    1   1   3        12
                52.37          1.17        2.0287    4   0   0         6
                53.28          1.68        1.9965    2   0   3        12
                54.78          2.03        1.9458    4   0   1        12
                55.07         30.46        1.9362    2   2   2        12
                56.76         10.10        1.8833    3   1   2        12
                56.76          6.29        1.8833    1   3   2        12
                57.48          2.23        1.8616    2   3   0         6
                58.34         27.62        1.8367    2   1   3        12
                58.34          8.24        1.8367    1   2   3        12
                59.75          1.92        1.7970    3   2   1        12
                59.75          3.17        1.7970    2   3   1        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
