      Ferro-actinolite
      Evans B W, Yang H
      American Mineralogist 83 (1998) 458-475
      Fe-Mg order-disorder in tremolite-actinolite-ferro-actinolite at ambient
      and high temperature
      Sample: NMNH 168215, from Goose Creek Quarry, Leesburg, Virginia,
      in an alteration of hornblende
      _database_code_amcsd 0001999
      CELL PARAMETERS:   9.9770 18.2870  5.3080   90.000  104.810   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    936.269
      Density (g/cm3):      3.356
      MAX. ABS. INTENSITY / VOLUME**2:      15.74986479    
      RIR:      2.190
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.24          7.23        9.1435    0   2   0         2
                12.05        100.00        8.5315    1   1   0         4
                20.98          8.42        4.9157   -1   1   1         4
                21.39          2.61        4.8228    2   0   0         2
                22.58          9.24        4.5718    0   4   0         2
                23.08          1.91        4.4750    0   2   1         4
                24.23          1.73        4.2658    2   2   0         4
                26.45          5.09        3.9131   -1   3   1         4
                30.43         18.95        3.4107    1   3   1         4
                31.30          8.96        3.3179    2   4   0         4
                32.84         34.90        3.1666    3   1   0         4
                35.12          7.11        2.9671    2   2   1         4
                36.69          4.62        2.8438    3   3   0         4
                37.75          8.39        2.7667   -3   3   1         4
                38.23         51.75        2.7337    1   5   1         4
                39.86          2.58        2.6263   -1   1   2         4
                39.95         20.94        2.6205    0   6   1         4
                41.07         28.60        2.5518   -2   0   2         2
                43.52          1.57        2.4148    3   5   0         4
                43.58          2.24        2.4114    4   0   0         2
                44.44         19.34        2.3670   -3   5   1         4
                44.72          2.64        2.3531   -4   2   1         4
                45.28          2.12        2.3255   -1   7   1         4
                45.46          1.59        2.3169    1   1   2         4
                45.89         11.09        2.2963   -3   1   2         4
                47.37          1.22        2.2282   -2   4   2         4
                47.89          3.02        2.2055    1   7   1         4
                48.35         16.59        2.1860    2   6   1         4
                48.87          1.46        2.1638   -3   3   2         4
                51.58          8.85        2.0576    2   0   2         2
                52.07          9.57        2.0393    3   5   1         4
                52.16          5.77        2.0360   -4   0   2         2
                52.40          1.34        2.0275    3   7   0         4
                53.20          1.51        1.9990   -3   7   1         4
                53.52          1.29        1.9883    1   9   0         4
                56.14          3.40        1.9025   -4   6   1         4
                56.61          2.05        1.8878   -1   9   1         4
                58.62          1.72        1.8287    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
