      Tachyhydrite
      Clark J R, Evans H T, Erd R C
      Acta Crystallographica B36 (1980) 2736-2739
      Tachyhydrite, dimagnesium calcium chloride 12-hydrate
      Locality: synthetic
      _database_code_amcsd 0009720
      CELL PARAMETERS:  10.1360 10.1360 17.3180   90.000   90.000  120.000
      SPACE GROUP: R-3       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1540.854
      Density (g/cm3):      1.673
      MAX. ABS. INTENSITY / VOLUME**2:      4.692322661    
      RIR:      1.309
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.13         12.08        7.8297    1   0   1         6
                17.84         24.22        5.7727    0   0   3         2
                20.35         37.68        5.0680    1   1   0         6
                26.44         15.55        3.9148    2   0   2         6
                26.66          4.72        3.8829    1   0   4         6
                27.19         54.63        3.8085    2  -1   3         6
                27.19          6.66        3.8085    1   1   3         6
                31.89          3.27        3.2585    3  -1   1         6
                31.89         19.98        3.2585    2   1   1         6
                33.59         31.70        3.0981   -1   3   2         6
                33.59          7.69        3.0981    1   2   2         6
                33.77         20.37        3.0822    0   2   4         6
                35.63          3.05        2.9260    3   0   0         6
                36.13         26.92        2.8863    0   0   6         2
                38.44          6.25        2.7189    2   0   5         6
                39.74          9.55        2.6335    3  -1   4         6
                40.12         79.10        2.6099    0   3   3         6
                40.12         20.90        2.6099    3   0   3         6
                41.82          2.54        2.5081    2  -1   6         6
                41.82         11.35        2.5081    1   1   6         6
                43.59          6.01        2.4109    1   3   1         6
                43.88          4.71        2.3959   -1   3   5         6
                43.88          1.42        2.3959    1   2   5         6
                44.91         11.50        2.3437    4  -1   2         6
                45.39          2.40        2.3203    4  -2   3         6
                45.39          3.37        2.3203    2   2   3         6
                48.56          3.31        2.1771    4   0   1         6
                49.90          3.38        2.1221   -1   4   4         6
                49.90          1.82        2.1221    1   3   4         6
                50.42          1.36        2.1018    0   1   8         6
                51.65          9.83        2.0548    3   0   6         6
                51.65         13.72        2.0548    0   3   6         6
                53.17          2.35        2.0003   -2  -3   1         6
                53.41          1.29        1.9918    3   1   5         6
                53.66          9.92        1.9833    2   1   7         6
                54.91          1.60        1.9414    2   0   8         6
                55.72          3.56        1.9155    1   4   0         6
                56.08          1.10        1.9043    4  -2   6         6
                56.08          7.02        1.9043    2   2   6         6
                57.75          2.74        1.8537    0   4   5         6
                58.99          2.14        1.8180    4   1   3         6
                59.17          6.83        1.8130   -1   3   8         6
                59.68          1.88        1.7989    1   1   9         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
